Datetime, Temp, K_int, tenzo, level, oporn_level, quotes, rain 
2023-03-21 14:40:48,14.10,357,830827,828773,828735,0,0.1
2023-03-21 14:40:54,14.10,382,830826,828774,828774,1,0.1
2023-03-21 14:41:00,14.09,389,830826,828775,828774,1,0.1
2023-03-21 14:41:05,14.09,412,830826,828776,828774,1,0.1
2023-03-21 14:41:11,14.08,401,830825,828777,828774,1,0.1
2023-03-21 14:41:17,14.07,407,830825,828777,828774,1,0.1
2023-03-21 14:41:23,14.03,345,830825,828778,828774,1,0.1
2023-03-21 14:41:29,14.05,421,830824,828779,828774,1,0.1
2023-03-21 14:41:35,14.03,393,830822,828780,828774,1,0.1
2023-03-21 14:41:40,14.02,400,830820,828781,828774,1,0.1
2023-03-21 14:41:46,14.01,389,830822,828782,828774,1,0.1
2023-03-21 14:41:52,13.99,379,830822,828782,828774,1,0.1
2023-03-21 14:41:58,13.98,386,830821,828783,828774,1,0.1
2023-03-21 14:42:04,13.99,426,830818,828784,828774,1,0.1
2023-03-21 14:42:10,13.97,398,830818,828785,828774,1,0.1
2023-03-21 14:42:16,13.96,404,830819,828786,828774,1,0.1
2023-03-21 14:42:21,13.96,427,830816,828786,828774,1,0.1
2023-03-21 14:42:27,13.94,399,830814,828787,828774,1,0.1
2023-03-21 14:42:33,13.96,469,830814,828788,828774,1,0.1
2023-03-21 14:42:39,13.92,410,830814,828788,828774,1,0.1
2023-03-21 14:42:45,13.92,432,830816,828789,828774,1,0.1
2023-03-21 14:42:51,13.91,421,830818,828790,828774,1,0.1
2023-03-21 14:42:56,13.89,410,830815,828791,828774,1,0.1
2023-03-21 14:43:02,13.88,416,830812,828792,828774,1,0.1
2023-03-21 14:43:08,13.86,388,830812,828792,828774,1,0.1
2023-03-21 14:43:14,13.84,378,830813,828793,828774,1,0.1
2023-03-21 14:43:20,13.84,402,830812,828794,828774,1,0.1
2023-03-21 14:43:26,13.82,374,830810,828795,828774,1,0.1
2023-03-21 14:43:32,13.84,431,830807,828795,828774,1,0.1
2023-03-21 14:43:37,13.80,387,830808,828796,828774,1,0.1
2023-03-21 14:43:43,13.79,377,830810,828797,828774,1,0.1
2023-03-21 14:43:49,13.80,417,830809,828798,828774,1,0.1
2023-03-21 14:43:55,13.79,422,830807,828799,828774,1,0.1
2023-03-21 14:44:01,13.77,412,830807,828800,828774,1,0.1
2023-03-21 14:44:07,13.77,433,830807,828800,828774,1,0.1
2023-03-21 14:44:13,13.77,438,830804,828801,828774,1,0.1
2023-03-21 14:44:18,13.75,427,830804,828802,828774,1,0.1
2023-03-21 14:44:24,13.75,448,830808,828803,828774,1,0.1
2023-03-21 14:44:30,13.73,421,830806,828804,828774,1,0.1
2023-03-21 14:44:36,13.72,427,830805,828805,828774,1,0.1
2023-03-21 14:44:42,13.70,399,830805,828806,828775,1,0.1
2023-03-21 14:44:48,13.71,453,830802,828806,828775,1,0.1
2023-03-21 14:44:53,13.68,410,830800,828807,828775,1,0.1
2023-03-21 14:44:59,13.66,399,830801,828808,828775,1,0.1
2023-03-21 14:45:05,13.66,406,830802,828809,828775,1,0.1
2023-03-21 14:45:11,13.66,428,830801,828809,828775,1,0.1
2023-03-21 14:45:17,13.64,417,830800,828810,828775,1,0.1
2023-03-21 14:45:23,13.63,406,830796,828811,828775,1,0.1
2023-03-21 14:45:29,13.63,444,830797,828812,828775,1,0.1
2023-03-21 14:45:34,13.62,433,830800,828813,828775,1,0.1
2023-03-21 14:45:40,13.61,438,830799,828814,828813,2,0.1
2023-03-21 14:45:46,13.60,443,830798,828814,828813,2,0.1
2023-03-21 14:45:52,13.59,448,830798,828815,828813,2,0.1
2023-03-21 14:45:58,13.55,387,830797,828816,828813,2,0.1
2023-03-21 14:46:04,13.55,411,830796,828817,828813,2,0.1
2023-03-21 14:46:09,13.54,400,830795,828818,828813,2,0.1
2023-03-21 14:46:15,13.54,422,830794,828819,828813,2,0.1
2023-03-21 14:46:21,13.53,428,830793,828820,828813,2,0.1
2023-03-21 14:46:27,13.55,479,830790,828820,828813,2,0.1
2023-03-21 14:46:33,13.52,437,830790,828821,828813,2,0.1
2023-03-21 14:46:39,13.48,393,830793,828822,828813,2,0.1
2023-03-21 14:46:45,13.48,416,830793,828823,828813,2,0.1
2023-03-21 14:46:50,13.47,405,830790,828823,828813,2,0.1
2023-03-21 14:46:56,13.48,459,830788,828824,828813,2,0.1
2023-03-21 14:47:02,13.45,415,830787,828825,828813,2,0.1
2023-03-21 14:47:08,13.47,468,830788,828825,828813,2,0.1
2023-03-21 14:47:14,13.45,441,830791,828826,828813,2,0.1
2023-03-21 14:47:20,13.42,414,830789,828827,828813,2,0.1
2023-03-21 14:47:26,13.41,419,830787,828828,828813,2,0.1
2023-03-21 14:47:31,13.41,425,830788,828829,828813,2,0.1
2023-03-21 14:47:37,13.40,430,830789,828830,828813,2,0.1
2023-03-21 14:47:43,13.40,451,830787,828831,828813,2,0.1
2023-03-21 14:47:49,13.39,455,830787,828832,828813,2,0.1
2023-03-21 14:47:55,13.38,444,830784,828832,828813,2,0.1
2023-03-21 14:48:01,13.38,479,830782,828833,828813,2,0.1
2023-03-21 14:48:06,13.38,483,830782,828834,828813,2,0.1
2023-03-21 14:48:12,13.32,391,830783,828834,828814,2,0.1
2023-03-21 14:48:18,13.34,462,830781,828835,828814,2,0.1
2023-03-21 14:48:24,13.33,450,830781,828836,828814,2,0.1
2023-03-21 14:48:30,13.32,455,830783,828837,828814,2,0.1
2023-03-21 14:48:36,13.31,459,830782,828838,828814,2,0.1
2023-03-21 14:48:42,13.30,463,830780,828839,828814,2,0.1
2023-03-21 14:48:47,13.29,452,830778,828839,828814,2,0.1
2023-03-21 14:48:53,13.27,441,830779,828840,828814,2,0.1
2023-03-21 14:48:59,13.28,476,830780,828841,828814,2,0.1
2023-03-21 14:49:05,13.27,479,830780,828842,828814,2,0.1
2023-03-21 14:49:11,13.25,453,830776,828843,828814,2,0.1
2023-03-21 14:49:17,13.24,457,830772,828843,828814,2,0.1
2023-03-21 14:49:22,13.24,476,830776,828844,828814,2,0.1
2023-03-21 14:49:28,13.26,523,830779,828845,828814,2,0.1
2023-03-21 14:49:34,13.23,482,830775,828845,828814,2,0.1
2023-03-21 14:49:40,13.21,470,830772,828846,828814,2,0.1
2023-03-21 14:49:46,13.20,474,830773,828846,828814,2,0.1
2023-03-21 14:49:52,13.20,478,830771,828847,828814,2,0.1
2023-03-21 14:49:58,13.20,496,830769,828848,828814,2,0.1
2023-03-21 14:50:03,13.19,499,830769,828848,828814,2,0.1
2023-03-21 14:50:09,13.17,487,830771,828849,828814,2,0.1
2023-03-21 14:50:15,13.15,460,830771,828850,828814,2,0.1
2023-03-21 14:50:21,13.15,479,830773,828851,828814,2,0.1
2023-03-21 14:50:27,13.14,483,830772,828851,828814,2,0.1
2023-03-21 14:50:33,13.13,486,830770,828852,828814,2,0.1
2023-03-21 14:50:39,13.13,504,830770,828853,828852,3,0.1
2023-03-21 14:50:44,13.14,534,830770,828854,828852,3,0.1
2023-03-21 14:50:50,13.12,508,830769,828854,828852,3,0.1
2023-03-21 14:50:56,13.11,510,830768,828855,828852,3,0.1
2023-03-21 14:51:02,13.08,469,830768,828856,828852,3,0.1
2023-03-21 14:51:08,13.07,473,830765,828856,828852,3,0.1
2023-03-21 14:51:14,13.06,476,830763,828857,828852,3,0.1
2023-03-21 14:51:19,13.06,494,830764,828858,828852,3,0.1
2023-03-21 14:51:25,13.06,512,830766,828858,828852,3,0.1
2023-03-21 14:51:31,13.05,500,830764,828859,828852,3,0.1
2023-03-21 14:51:37,13.02,473,830765,828860,828852,3,0.1
2023-03-21 14:51:43,13.02,477,830762,828861,828852,3,0.1
2023-03-21 14:51:49,13.01,480,830759,828862,828852,3,0.1
2023-03-21 14:51:55,13.01,498,830762,828862,828853,3,0.1
2023-03-21 14:52:00,13.00,501,830763,828863,828853,3,0.1
2023-03-21 14:52:06,12.99,504,830760,828864,828853,3,0.1
2023-03-21 14:52:12,12.95,447,830760,828865,828853,3,0.1
2023-03-21 14:52:18,12.97,496,830758,828865,828853,3,0.1
2023-03-21 14:52:24,12.95,469,830757,828866,828853,3,0.1
2023-03-21 14:52:30,12.95,503,830758,828867,828853,3,0.1
2023-03-21 14:52:35,12.95,519,830760,828867,828853,3,0.1
2023-03-21 14:52:41,12.96,548,830761,828868,828853,3,0.1
2023-03-21 14:52:47,12.91,480,830757,828869,828853,3,0.1
2023-03-21 14:52:53,12.92,512,830756,828869,828853,3,0.1
2023-03-21 14:52:59,12.90,485,830757,828870,828853,3,0.1
2023-03-21 14:53:05,12.91,517,830755,828871,828853,3,0.1
2023-03-21 14:53:11,12.88,491,830752,828872,828853,3,0.1
2023-03-21 14:53:16,12.88,508,830754,828872,828853,3,0.1
2023-03-21 14:53:22,12.87,496,830754,828873,828853,3,0.1
2023-03-21 14:53:28,12.84,470,830753,828874,828853,3,0.1
2023-03-21 14:53:34,12.86,517,830754,828874,828853,3,0.1
2023-03-21 14:53:40,12.84,505,830752,828875,828853,3,0.1
2023-03-21 14:53:46,12.83,493,830749,828876,828853,3,0.1
2023-03-21 14:53:52,12.82,496,830748,828876,828853,3,0.1
2023-03-21 14:53:57,12.83,527,830747,828877,828853,3,0.1
2023-03-21 14:54:03,12.80,501,830750,828878,828853,3,0.1
2023-03-21 14:54:09,12.80,518,830751,828878,828853,3,0.1
2023-03-21 14:54:15,12.78,491,830750,828879,828853,3,0.1
2023-03-21 14:54:21,12.79,523,830748,828880,828853,3,0.1
2023-03-21 14:54:27,12.77,496,830748,828881,828853,3,0.1
2023-03-21 14:54:32,12.76,499,830748,828881,828853,3,0.1
2023-03-21 14:54:38,12.76,516,830750,828882,828853,3,0.1
2023-03-21 14:54:44,12.73,490,830750,828883,828853,3,0.1
2023-03-21 14:54:50,12.74,521,830748,828884,828853,3,0.1
2023-03-21 14:54:56,12.74,537,830746,828884,828853,3,0.1
2023-03-21 14:55:02,12.72,511,830745,828885,828853,3,0.1
2023-03-21 14:55:08,12.71,513,830744,828886,828853,3,0.1
2023-03-21 14:55:13,12.71,529,830744,828887,828853,3,0.1
2023-03-21 14:55:19,12.71,545,830743,828887,828853,3,0.1
2023-03-21 14:55:25,12.70,546,830741,828888,828853,3,0.1
2023-03-21 14:55:31,12.66,492,830742,828889,828853,3,0.1
2023-03-21 14:55:37,12.66,509,830740,828889,828853,3,0.1
2023-03-21 14:55:43,12.65,497,830739,828890,828853,3,0.1
2023-03-21 14:55:48,12.66,528,830743,828891,828853,3,0.1
2023-03-21 14:55:54,12.65,530,830745,828892,828892,0,0.2
2023-03-21 14:56:00,12.64,532,830744,828893,828892,0,0.2
2023-03-21 14:56:06,12.64,547,830740,828893,828892,0,0.2
2023-03-21 14:56:12,12.63,548,830737,828894,828892,0,0.2
2023-03-21 14:56:18,12.60,508,830739,828895,828892,0,0.2
2023-03-21 14:56:24,12.62,551,830739,828895,828892,0,0.2
2023-03-21 14:56:29,12.60,539,830740,828896,828892,0,0.2
2023-03-21 14:56:35,12.58,513,830738,828897,828892,0,0.2
2023-03-21 14:56:41,12.59,556,830734,828897,828892,0,0.2
2023-03-21 14:56:47,12.57,530,830732,828898,828892,0,0.2
2023-03-21 14:56:53,12.57,545,830733,828898,828892,0,0.2
2023-03-21 14:56:59,12.55,533,830733,828899,828892,0,0.2
2023-03-21 14:57:05,12.54,521,830733,828899,828892,0,0.2
2023-03-21 14:57:10,12.54,537,830733,828900,828892,0,0.2
2023-03-21 14:57:16,12.53,539,830734,828901,828892,0,0.2
2023-03-21 14:57:22,12.52,540,830733,828901,828892,0,0.2
2023-03-21 14:57:28,12.52,555,830731,828902,828892,0,0.2
2023-03-21 14:57:34,12.51,542,830733,828903,828892,0,0.2
2023-03-21 14:57:40,12.49,530,830735,828904,828892,0,0.2
2023-03-21 14:57:45,12.49,545,830730,828904,828892,0,0.2
2023-03-21 14:57:51,12.48,533,830732,828905,828892,0,0.2
2023-03-21 14:57:57,12.48,548,830732,828905,828892,0,0.2
2023-03-21 14:58:03,12.48,563,830728,828906,828892,0,0.2
2023-03-21 14:58:09,12.45,523,830730,828907,828892,0,0.2
2023-03-21 14:58:15,12.45,552,830730,828908,828892,0,0.2
2023-03-21 14:58:21,12.44,540,830726,828908,828892,0,0.2
2023-03-21 14:58:26,12.42,528,830725,828908,828892,0,0.2
2023-03-21 14:58:32,12.42,543,830728,828909,828892,0,0.2
2023-03-21 14:58:38,12.42,558,830730,828910,828892,0,0.2
2023-03-21 14:58:44,12.41,559,830729,828911,828892,0,0.2
2023-03-21 14:58:50,12.42,584,830725,828912,828892,0,0.2
2023-03-21 14:58:56,12.40,559,830722,828912,828892,0,0.2
2023-03-21 14:59:01,12.38,547,830722,828913,828892,0,0.2
2023-03-21 14:59:07,12.39,574,830722,828913,828892,0,0.2
2023-03-21 14:59:13,12.36,536,830720,828914,828892,0,0.2
2023-03-21 14:59:19,12.35,537,830721,828915,828892,0,0.2
2023-03-21 14:59:25,12.35,552,830723,828915,828892,0,0.2
2023-03-21 14:59:31,12.34,540,830724,828916,828892,0,0.2
2023-03-21 14:59:37,12.35,580,830723,828916,828892,0,0.2
2023-03-21 14:59:42,12.32,541,830722,828917,828892,0,0.2
2023-03-21 14:59:48,12.32,556,830722,828918,828892,0,0.2
2023-03-21 14:59:54,12.32,570,830721,828918,828892,0,0.2
2023-03-21 15:00:00,12.30,557,830722,828919,828892,0,0.2
2023-03-21 15:00:06,12.31,584,830721,828920,828892,0,0.2
2023-03-21 15:00:12,12.30,571,830722,828921,828892,0,0.2
2023-03-21 15:00:18,12.29,572,830719,828921,828892,0,0.2
2023-03-21 15:00:23,12.27,559,830715,828922,828892,0,0.2
2023-03-21 15:00:29,12.27,560,830717,828923,828892,0,0.2
2023-03-21 15:00:35,12.27,574,830719,828923,828892,0,0.2
2023-03-21 15:00:41,12.26,574,830716,828924,828892,0,0.2
2023-03-21 15:00:47,12.23,536,830713,828924,828892,0,0.2
2023-03-21 15:00:53,12.23,563,830715,828925,828892,0,0.2
2023-03-21 15:00:58,12.23,564,830718,828926,828892,0,0.2
2023-03-21 15:01:04,12.23,577,830719,828927,828892,0,0.2
2023-03-21 15:01:10,12.23,590,830715,828928,828892,0,0.2
2023-03-21 15:01:16,12.21,578,830714,828928,828892,0,0.2
2023-03-21 15:01:22,12.20,578,830713,828929,828892,0,0.2
2023-03-21 15:01:28,12.18,553,830715,828930,828892,0,0.2
2023-03-21 15:01:34,12.19,579,830714,828930,828892,0,0.2
2023-03-21 15:01:39,12.19,592,830713,828931,828892,0,0.2
2023-03-21 15:01:45,12.17,579,830712,828931,828931,1,0.2
2023-03-21 15:01:51,12.16,580,830706,828932,828931,1,0.2
2023-03-21 15:01:57,12.16,592,830706,828932,828931,1,0.2
2023-03-21 15:02:03,12.16,592,830706,828932,828931,1,0.2
2023-03-21 15:02:09,12.15,592,830706,828932,828931,1,0.2
2023-03-21 15:02:14,12.14,592,830707,828933,828931,1,0.2
2023-03-21 15:02:20,12.11,554,830705,828934,828931,1,0.2
2023-03-21 15:02:26,12.13,592,830706,828934,828931,1,0.2
2023-03-21 15:02:32,12.11,580,830705,828934,828931,1,0.2
2023-03-21 15:02:38,12.09,568,830705,828935,828931,1,0.2
2023-03-21 15:02:44,12.09,569,830705,828936,828931,1,0.2
2023-03-21 15:02:50,12.07,556,830702,828936,828931,1,0.2
2023-03-21 15:02:55,12.08,582,830707,828937,828931,1,0.2
2023-03-21 15:03:01,12.05,557,830710,828937,828931,1,0.2
2023-03-21 15:03:07,12.05,558,830706,828938,828931,1,0.2
2023-03-21 15:03:13,12.05,584,830702,828939,828931,1,0.2
2023-03-21 15:03:19,12.05,584,830703,828939,828931,1,0.2
2023-03-21 15:03:25,12.04,584,830702,828940,828931,1,0.2
2023-03-21 15:03:31,12.05,620,830700,828940,828931,1,0.2
2023-03-21 15:03:36,12.03,596,830702,828940,828931,1,0.2
2023-03-21 15:03:42,12.04,618,830702,828941,828931,1,0.2
2023-03-21 15:03:48,12.02,606,830703,828942,828931,1,0.2
2023-03-21 15:03:54,12.01,594,830702,828943,828931,1,0.2
2023-03-21 15:04:00,12.01,606,830701,828943,828931,1,0.2
2023-03-21 15:04:06,12.01,616,830701,828944,828931,1,0.2
2023-03-21 15:04:11,11.98,592,830698,828945,828931,1,0.2
2023-03-21 15:04:17,11.99,616,830699,828945,828931,1,0.2
2023-03-21 15:04:23,11.98,603,830697,828946,828931,1,0.2
2023-03-21 15:04:29,11.98,626,830695,828946,828931,1,0.2
2023-03-21 15:04:35,11.96,602,830698,828947,828931,1,0.2
2023-03-21 15:04:41,11.95,590,830699,828948,828931,1,0.2
2023-03-21 15:04:47,11.96,624,830699,828949,828931,1,0.2
2023-03-21 15:04:52,11.95,612,830699,828949,828931,1,0.2
2023-03-21 15:04:58,11.94,611,830697,828950,828931,1,0.2
2023-03-21 15:05:04,11.91,587,830698,828950,828931,1,0.2
2023-03-21 15:05:10,11.94,633,830700,828951,828931,1,0.2
2023-03-21 15:05:16,11.92,621,830695,828952,828931,1,0.2
2023-03-21 15:05:22,11.90,597,830691,828952,828931,1,0.2
2023-03-21 15:05:27,11.90,608,830694,828953,828931,1,0.2
2023-03-21 15:05:33,11.88,596,830692,828953,828931,1,0.2
2023-03-21 15:05:39,11.88,596,830690,828954,828931,1,0.2
2023-03-21 15:05:45,11.88,607,830691,828954,828931,1,0.2
2023-03-21 15:05:51,11.88,618,830692,828955,828931,1,0.2
2023-03-21 15:05:57,11.85,594,830692,828955,828931,1,0.2
2023-03-21 15:06:03,11.87,628,830691,828956,828931,1,0.2
2023-03-21 15:06:08,11.85,616,830689,828956,828931,1,0.2
2023-03-21 15:06:14,11.84,615,830689,828957,828932,1,0.2
2023-03-21 15:06:20,11.84,614,830692,828958,828932,1,0.2
2023-03-21 15:06:26,11.83,614,830691,828958,828932,1,0.2
2023-03-21 15:06:32,11.82,613,830689,828959,828932,1,0.2
2023-03-21 15:06:38,11.81,612,830689,828959,828932,1,0.2
2023-03-21 15:06:44,11.81,623,830685,828960,828932,1,0.2
2023-03-21 15:06:49,11.82,643,830684,828960,828932,1,0.2
2023-03-21 15:06:55,11.81,642,830689,828960,828932,1,0.2
2023-03-21 15:07:01,11.78,607,830691,828961,828932,1,0.2
2023-03-21 15:07:07,11.78,618,830687,828961,828932,1,0.2
2023-03-21 15:07:13,11.78,628,830689,828962,828932,1,0.2
2023-03-21 15:07:19,11.76,605,830691,828963,828932,1,0.2
2023-03-21 15:07:24,11.76,616,830691,828964,828932,1,0.2
2023-03-21 15:07:30,11.75,615,830686,828965,828932,1,0.2
2023-03-21 15:07:36,11.73,603,830684,828965,828932,1,0.2
2023-03-21 15:07:42,11.74,625,830686,828966,828932,1,0.2
2023-03-21 15:07:48,11.73,613,830682,828967,828932,1,0.2
2023-03-21 15:07:54,11.73,634,830682,828967,828932,1,0.2
2023-03-21 15:08:00,11.71,611,830682,828968,828932,1,0.2
2023-03-21 15:08:05,11.71,621,830682,828968,828932,1,0.2
2023-03-21 15:08:11,11.70,609,830682,828969,828932,1,0.2
2023-03-21 15:08:17,11.68,597,830679,828969,828932,1,0.2
2023-03-21 15:08:23,11.71,652,830676,828969,828932,1,0.2
2023-03-21 15:08:29,11.68,618,830678,828970,828932,1,0.2
2023-03-21 15:08:35,11.67,617,830680,828970,828970,2,0.2
2023-03-21 15:08:40,11.66,605,830678,828971,828970,2,0.2
2023-03-21 15:08:46,11.66,627,830678,828972,828970,2,0.2
2023-03-21 15:08:52,11.65,615,830680,828972,828970,2,0.2
2023-03-21 15:08:58,11.65,625,830680,828973,828970,2,0.2
2023-03-21 15:09:04,11.63,601,830678,828973,828970,2,0.2
2023-03-21 15:09:10,11.63,612,830680,828974,828970,2,0.2
2023-03-21 15:09:16,11.61,600,830680,828974,828970,2,0.2
2023-03-21 15:09:21,11.59,588,830679,828975,828970,2,0.2
2023-03-21 15:09:27,11.62,634,830679,828975,828970,2,0.2
2023-03-21 15:09:33,11.60,621,830677,828976,828970,2,0.2
2023-03-21 15:09:39,11.59,620,830676,828976,828970,2,0.2
2023-03-21 15:09:45,11.60,641,830676,828977,828970,2,0.2
2023-03-21 15:09:51,11.59,629,830674,828978,828970,2,0.2
2023-03-21 15:09:57,11.59,639,830676,828978,828970,2,0.2
2023-03-21 15:10:02,11.57,627,830677,828979,828970,2,0.2
2023-03-21 15:10:08,11.56,626,830676,828980,828970,2,0.2
2023-03-21 15:10:14,11.57,646,830673,828980,828970,2,0.2
2023-03-21 15:10:20,11.55,634,830675,828981,828970,2,0.2
2023-03-21 15:10:26,11.54,622,830676,828982,828970,2,0.2
2023-03-21 15:10:32,11.54,632,830675,828983,828970,2,0.2
2023-03-21 15:10:37,11.52,619,830674,828983,828970,2,0.2
2023-03-21 15:10:43,11.53,640,830673,828984,828970,2,0.2
2023-03-21 15:10:49,11.51,617,830670,828985,828971,2,0.2
2023-03-21 15:10:55,11.51,627,830671,828985,828971,2,0.2
2023-03-21 15:11:01,11.49,615,830673,828986,828971,2,0.2
2023-03-21 15:11:07,11.49,626,830674,828987,828971,2,0.2
2023-03-21 15:11:13,11.49,635,830671,828987,828971,2,0.2
2023-03-21 15:11:18,11.48,634,830669,828988,828971,2,0.2
2023-03-21 15:11:24,11.48,633,830670,828988,828971,2,0.2
2023-03-21 15:11:30,11.48,642,830670,828989,828971,2,0.2
2023-03-21 15:11:36,11.45,619,830670,828989,828971,2,0.2
2023-03-21 15:11:42,11.47,650,830667,828990,828971,2,0.2
2023-03-21 15:11:48,11.46,649,830666,828990,828971,2,0.2
2023-03-21 15:11:53,11.47,667,830666,828991,828971,2,0.2
2023-03-21 15:11:59,11.45,655,830666,828991,828971,2,0.2
2023-03-21 15:12:05,11.45,653,830668,828991,828971,2,0.2
2023-03-21 15:12:11,11.44,652,830669,828992,828971,2,0.2
2023-03-21 15:12:17,11.42,640,830666,828993,828971,2,0.2
2023-03-21 15:12:23,11.41,638,830665,828993,828971,2,0.2
2023-03-21 15:12:29,11.41,637,830665,828993,828971,2,0.2
2023-03-21 15:12:34,11.41,646,830665,828994,828971,2,0.2
2023-03-21 15:12:40,11.42,674,830666,828994,828971,2,0.2
2023-03-21 15:12:46,11.41,662,830665,828995,828971,2,0.2
2023-03-21 15:12:52,11.41,679,830665,828995,828971,2,0.2
