Datetime, Temp, K_int, tenzo, level, oporn_level, quotes, rain 
2023-03-22 00:07:02,5.88,799,829968,829103,829121,0,0.3
2023-03-22 00:07:07,5.86,796,829966,829103,829121,0,0.3
2023-03-22 00:07:13,5.87,798,829966,829102,829121,0,0.3
2023-03-22 00:07:19,5.88,799,829968,829102,829121,0,0.3
2023-03-22 00:07:25,5.87,798,829967,829102,829121,0,0.3
2023-03-22 00:07:31,5.88,799,829968,829101,829121,0,0.3
2023-03-22 00:07:37,5.88,799,829968,829101,829121,0,0.3
2023-03-22 00:07:43,5.86,797,829967,829101,829121,0,0.3
2023-03-22 00:07:48,5.86,797,829965,829101,829121,0,0.3
2023-03-22 00:07:54,5.84,794,829965,829100,829121,0,0.3
2023-03-22 00:08:00,5.85,796,829968,829100,829121,0,0.3
2023-03-22 00:08:06,5.85,796,829970,829101,829121,0,0.3
2023-03-22 00:08:12,5.86,798,829971,829101,829121,0,0.3
2023-03-22 00:08:18,5.86,798,829970,829101,829121,0,0.3
2023-03-22 00:08:23,5.84,795,829968,829101,829121,0,0.3
2023-03-22 00:08:29,5.87,799,829967,829100,829121,0,0.3
2023-03-22 00:08:35,5.84,796,829966,829100,829121,0,0.3
2023-03-22 00:08:41,5.84,796,829966,829100,829121,0,0.3
2023-03-22 00:08:47,5.86,798,829966,829100,829121,0,0.3
2023-03-22 00:08:53,5.86,798,829967,829100,829121,0,0.3
2023-03-22 00:08:59,5.83,793,829968,829100,829121,0,0.3
2023-03-22 00:09:04,5.84,797,829969,829101,829121,0,0.3
2023-03-22 00:09:10,5.85,798,829968,829101,829121,0,0.3
2023-03-22 00:09:16,5.85,798,829966,829101,829121,0,0.3
2023-03-22 00:09:22,5.84,795,829965,829101,829121,0,0.3
2023-03-22 00:09:28,5.84,796,829964,829101,829121,0,0.3
2023-03-22 00:09:34,5.84,796,829966,829101,829121,0,0.3
2023-03-22 00:09:39,5.85,798,829964,829101,829121,0,0.3
2023-03-22 00:09:45,5.85,799,829961,829101,829121,0,0.3
2023-03-22 00:09:51,5.84,796,829960,829101,829121,0,0.3
2023-03-22 00:09:57,5.84,798,829960,829100,829121,0,0.3
2023-03-22 00:10:03,5.84,798,829959,829100,829121,0,0.3
2023-03-22 00:10:09,5.84,798,829960,829100,829121,0,0.3
2023-03-22 00:10:15,5.84,797,829961,829099,829121,0,0.3
2023-03-22 00:10:20,5.84,798,829963,829099,829121,0,0.3
2023-03-22 00:10:26,5.84,797,829962,829099,829121,0,0.3
2023-03-22 00:10:32,5.84,797,829959,829099,829121,0,0.3
2023-03-22 00:10:38,5.84,797,829959,829098,829121,0,0.3
2023-03-22 00:10:44,5.84,798,829961,829098,829121,0,0.3
2023-03-22 00:10:50,5.84,798,829962,829098,829121,0,0.3
2023-03-22 00:10:56,5.83,796,829960,829098,829121,0,0.3
2023-03-22 00:11:01,5.85,799,829960,829097,829121,0,0.3
2023-03-22 00:11:07,5.84,798,829961,829097,829121,0,0.3
2023-03-22 00:11:13,5.81,793,829960,829097,829121,0,0.3
2023-03-22 00:11:19,5.83,797,829960,829097,829121,0,0.3
2023-03-22 00:11:25,5.82,796,829959,829097,829121,0,0.3
2023-03-22 00:11:31,5.84,798,829958,829097,829121,0,0.3
2023-03-22 00:11:36,5.85,799,829960,829096,829121,0,0.3
2023-03-22 00:11:42,5.84,798,829960,829096,829121,0,0.3
2023-03-22 00:11:48,5.84,799,829960,829096,829121,0,0.3
2023-03-22 00:11:54,5.82,796,829959,829097,829121,0,0.3
2023-03-22 00:12:00,5.84,799,829959,829097,829121,0,0.3
2023-03-22 00:12:06,5.82,796,829962,829097,829121,0,0.3
2023-03-22 00:12:12,5.82,797,829962,829097,829121,0,0.3
2023-03-22 00:12:17,5.84,799,829959,829097,829121,0,0.3
2023-03-22 00:12:23,5.80,791,829959,829097,829121,0,0.3
2023-03-22 00:12:29,5.80,792,829959,829097,829121,0,0.3
2023-03-22 00:12:35,5.82,797,829960,829097,829121,0,0.3
2023-03-22 00:12:41,5.82,797,829961,829097,829121,0,0.3
2023-03-22 00:12:47,5.82,798,829961,829097,829121,0,0.3
2023-03-22 00:12:52,5.83,799,829960,829098,829121,0,0.3
2023-03-22 00:12:58,5.81,796,829957,829098,829121,0,0.3
2023-03-22 00:13:04,5.82,798,829958,829098,829121,0,0.3
2023-03-22 00:13:10,5.82,798,829960,829098,829121,0,0.3
2023-03-22 00:13:16,5.81,797,829956,829098,829121,0,0.3
2023-03-22 00:13:22,5.82,798,829956,829097,829121,0,0.3
2023-03-22 00:13:28,5.80,794,829959,829098,829121,0,0.3
2023-03-22 00:13:33,5.82,798,829960,829098,829121,0,0.3
2023-03-22 00:13:39,5.82,798,829958,829098,829121,0,0.3
2023-03-22 00:13:45,5.80,794,829958,829098,829121,0,0.3
2023-03-22 00:13:51,5.81,798,829958,829098,829121,0,0.3
2023-03-22 00:13:57,5.80,795,829955,829098,829121,0,0.3
2023-03-22 00:14:03,5.79,793,829954,829098,829121,0,0.3
2023-03-22 00:14:09,5.80,795,829956,829097,829121,0,0.3
2023-03-22 00:14:14,5.81,798,829956,829097,829121,0,0.3
2023-03-22 00:14:20,5.81,798,829955,829097,829121,0,0.3
2023-03-22 00:14:26,5.81,798,829956,829097,829121,0,0.3
2023-03-22 00:14:32,5.80,796,829954,829097,829121,0,0.3
2023-03-22 00:14:38,5.80,796,829954,829097,829121,0,0.3
2023-03-22 00:14:44,5.80,796,829953,829097,829121,0,0.3
2023-03-22 00:14:49,5.80,797,829955,829096,829121,0,0.3
2023-03-22 00:14:55,5.80,797,829956,829097,829121,0,0.3
2023-03-22 00:15:01,5.79,795,829954,829097,829121,0,0.3
2023-03-22 00:15:07,5.82,799,829955,829096,829121,0,0.3
2023-03-22 00:15:13,5.80,797,829957,829096,829121,0,0.3
2023-03-22 00:15:19,5.80,797,829957,829097,829120,0,0.3
2023-03-22 00:15:25,5.79,796,829955,829097,829120,0,0.3
2023-03-22 00:15:30,5.80,798,829954,829096,829120,0,0.3
2023-03-22 00:15:36,5.79,796,829954,829096,829120,0,0.3
2023-03-22 00:15:42,5.80,798,829953,829096,829120,0,0.3
2023-03-22 00:15:48,5.79,797,829951,829096,829120,0,0.3
2023-03-22 00:15:54,5.80,798,829955,829096,829120,0,0.3
2023-03-22 00:16:00,5.80,798,829957,829096,829120,0,0.3
2023-03-22 00:16:05,5.79,797,829953,829096,829120,0,0.3
2023-03-22 00:16:11,5.80,798,829953,829096,829120,0,0.3
2023-03-22 00:16:17,5.78,796,829952,829096,829120,0,0.3
2023-03-22 00:16:23,5.79,797,829950,829096,829120,0,0.3
2023-03-22 00:16:29,5.78,796,829951,829096,829120,0,0.3
2023-03-22 00:16:35,5.81,799,829951,829096,829120,0,0.3
2023-03-22 00:16:41,5.80,799,829952,829096,829120,0,0.3
2023-03-22 00:16:46,5.77,793,829954,829096,829120,0,0.3
2023-03-22 00:16:52,5.78,797,829954,829096,829120,0,0.3
2023-03-22 00:16:58,5.77,795,829953,829096,829120,0,0.3
2023-03-22 00:17:04,5.79,798,829953,829096,829120,0,0.3
2023-03-22 00:17:10,5.81,799,829954,829096,829120,0,0.3
2023-03-22 00:17:16,5.78,797,829954,829096,829120,0,0.3
2023-03-22 00:17:22,5.79,798,829953,829096,829120,0,0.3
2023-03-22 00:17:27,5.77,796,829947,829096,829120,0,0.3
2023-03-22 00:17:33,5.77,796,829944,829095,829120,0,0.3
2023-03-22 00:17:39,5.78,798,829945,829095,829120,0,0.3
2023-03-22 00:17:45,5.77,797,829947,829095,829120,0,0.3
2023-03-22 00:17:51,5.77,797,829947,829095,829120,0,0.3
2023-03-22 00:17:57,5.77,795,829947,829094,829120,0,0.3
2023-03-22 00:18:02,5.77,797,829949,829094,829120,0,0.3
2023-03-22 00:18:08,5.79,799,829951,829094,829120,0,0.3
2023-03-22 00:18:14,5.77,797,829950,829094,829120,0,0.3
2023-03-22 00:18:20,5.76,794,829949,829094,829120,0,0.3
2023-03-22 00:18:26,5.77,796,829947,829094,829120,0,0.3
2023-03-22 00:18:32,5.77,796,829949,829094,829120,0,0.3
2023-03-22 00:18:38,5.78,799,829949,829094,829120,0,0.3
2023-03-22 00:18:43,5.77,798,829948,829094,829120,0,0.3
2023-03-22 00:18:49,5.78,799,829947,829094,829120,0,0.3
2023-03-22 00:18:55,5.76,795,829946,829094,829120,0,0.3
2023-03-22 00:19:01,5.77,798,829946,829093,829120,0,0.3
2023-03-22 00:19:07,5.77,797,829945,829093,829120,0,0.3
2023-03-22 00:19:13,5.76,796,829944,829093,829120,0,0.3
2023-03-22 00:19:18,5.76,796,829947,829093,829120,0,0.3
2023-03-22 00:19:24,5.75,795,829946,829093,829120,0,0.3
2023-03-22 00:19:30,5.77,798,829944,829093,829120,0,0.3
2023-03-22 00:19:36,5.77,798,829946,829093,829120,0,0.3
2023-03-22 00:19:42,5.76,797,829945,829093,829120,0,0.3
2023-03-22 00:19:48,5.74,794,829943,829093,829120,0,0.3
2023-03-22 00:19:54,5.75,796,829946,829093,829120,0,0.3
2023-03-22 00:19:59,5.76,797,829945,829093,829120,0,0.3
2023-03-22 00:20:05,5.76,797,829942,829093,829120,0,0.3
2023-03-22 00:20:11,5.74,795,829942,829092,829120,0,0.3
2023-03-22 00:20:17,5.76,798,829941,829092,829120,0,0.3
2023-03-22 00:20:23,5.77,799,829941,829092,829120,0,0.3
2023-03-22 00:20:29,5.77,799,829942,829092,829120,0,0.3
2023-03-22 00:20:35,5.76,798,829943,829091,829120,0,0.3
2023-03-22 00:20:40,5.77,799,829944,829091,829120,0,0.3
2023-03-22 00:20:46,5.74,795,829944,829091,829120,0,0.3
2023-03-22 00:20:52,5.75,797,829944,829091,829120,0,0.3
2023-03-22 00:20:58,5.76,798,829943,829091,829120,0,0.3
2023-03-22 00:21:04,5.75,797,829940,829091,829120,0,0.3
2023-03-22 00:21:10,5.73,794,829941,829091,829120,0,0.3
2023-03-22 00:21:15,5.76,799,829942,829091,829120,0,0.3
2023-03-22 00:21:21,5.73,795,829941,829091,829120,0,0.3
2023-03-22 00:21:27,5.75,798,829940,829091,829120,0,0.3
2023-03-22 00:21:33,5.76,799,829940,829090,829120,0,0.3
2023-03-22 00:21:39,5.75,798,829940,829090,829120,0,0.3
2023-03-22 00:21:45,5.74,797,829941,829090,829120,0,0.3
2023-03-22 00:21:51,5.74,797,829940,829090,829120,0,0.3
2023-03-22 00:21:56,5.74,797,829939,829090,829120,0,0.3
2023-03-22 00:22:02,5.76,799,829941,829090,829120,0,0.3
2023-03-22 00:22:08,5.73,794,829938,829090,829120,0,0.3
2023-03-22 00:22:14,5.73,796,829935,829090,829120,0,0.3
2023-03-22 00:22:20,5.74,798,829937,829090,829120,0,0.3
2023-03-22 00:22:26,5.73,795,829939,829090,829120,0,0.3
2023-03-22 00:22:31,5.74,798,829940,829090,829120,0,0.3
2023-03-22 00:22:37,5.74,798,829942,829090,829120,0,0.3
2023-03-22 00:22:43,5.73,795,829942,829090,829120,0,0.3
2023-03-22 00:22:49,5.73,797,829941,829090,829120,0,0.3
2023-03-22 00:22:55,5.73,796,829938,829090,829120,0,0.3
2023-03-22 00:23:01,5.75,799,829938,829089,829120,0,0.3
2023-03-22 00:23:07,5.71,792,829940,829090,829120,0,0.3
2023-03-22 00:23:12,5.72,795,829939,829090,829120,0,0.3
2023-03-22 00:23:18,5.73,797,829939,829090,829119,0,0.3
2023-03-22 00:23:24,5.72,795,829939,829090,829119,0,0.3
2023-03-22 00:23:30,5.74,799,829939,829090,829119,0,0.3
2023-03-22 00:23:36,5.73,798,829938,829090,829119,0,0.3
2023-03-22 00:23:42,5.73,797,829937,829090,829119,0,0.3
2023-03-22 00:23:48,5.73,798,829938,829090,829119,0,0.3
2023-03-22 00:23:53,5.72,796,829940,829090,829119,0,0.3
2023-03-22 00:23:59,5.74,799,829943,829090,829119,0,0.3
2023-03-22 00:24:05,5.72,796,829938,829090,829119,0,0.3
2023-03-22 00:24:11,5.72,796,829935,829090,829119,0,0.3
2023-03-22 00:24:17,5.73,799,829938,829090,829119,0,0.3
2023-03-22 00:24:23,5.73,799,829939,829090,829119,0,0.3
2023-03-22 00:24:28,5.73,798,829938,829090,829119,0,0.3
2023-03-22 00:24:34,5.72,797,829938,829090,829119,0,0.3
2023-03-22 00:24:40,5.74,799,829937,829090,829119,0,0.3
2023-03-22 00:24:46,5.72,797,829936,829090,829119,0,0.3
2023-03-22 00:24:52,5.72,797,829938,829090,829119,0,0.3
2023-03-22 00:24:58,5.72,797,829937,829090,829119,0,0.3
2023-03-22 00:25:04,5.73,798,829937,829090,829119,0,0.3
2023-03-22 00:25:09,5.72,798,829937,829090,829119,0,0.3
2023-03-22 00:25:15,5.70,795,829937,829090,829119,0,0.3
2023-03-22 00:25:21,5.71,797,829935,829090,829119,0,0.3
2023-03-22 00:25:27,5.72,798,829933,829090,829119,0,0.3
2023-03-22 00:25:33,5.72,798,829935,829090,829119,0,0.3
2023-03-22 00:25:39,5.70,795,829937,829090,829119,0,0.3
2023-03-22 00:25:44,5.71,797,829937,829090,829119,0,0.3
2023-03-22 00:25:50,5.71,797,829936,829090,829119,0,0.3
2023-03-22 00:25:56,5.71,797,829934,829090,829119,0,0.3
2023-03-22 00:26:02,5.70,794,829933,829090,829119,0,0.3
2023-03-22 00:26:08,5.70,795,829932,829090,829119,0,0.3
2023-03-22 00:26:14,5.70,797,829935,829090,829119,0,0.3
2023-03-22 00:26:20,5.71,798,829936,829090,829119,0,0.3
2023-03-22 00:26:25,5.71,798,829934,829089,829119,0,0.3
2023-03-22 00:26:31,5.70,797,829935,829089,829119,0,0.3
2023-03-22 00:26:37,5.71,798,829936,829089,829119,0,0.3
2023-03-22 00:26:43,5.71,798,829934,829089,829119,0,0.3
2023-03-22 00:26:49,5.72,799,829932,829089,829119,0,0.3
2023-03-22 00:26:55,5.69,794,829934,829089,829119,0,0.3
2023-03-22 00:27:00,5.70,798,829935,829089,829119,0,0.3
2023-03-22 00:27:06,5.70,796,829935,829089,829119,0,0.3
2023-03-22 00:27:12,5.71,799,829936,829089,829119,0,0.3
2023-03-22 00:27:18,5.72,799,829935,829089,829119,0,0.3
2023-03-22 00:27:24,5.69,795,829932,829089,829119,0,0.3
2023-03-22 00:27:30,5.70,797,829934,829090,829119,0,0.3
2023-03-22 00:27:36,5.67,792,829935,829090,829119,0,0.3
2023-03-22 00:27:41,5.67,792,829935,829090,829119,0,0.3
2023-03-22 00:27:47,5.70,798,829934,829090,829119,0,0.3
2023-03-22 00:27:53,5.67,793,829934,829090,829119,0,0.3
2023-03-22 00:27:59,5.70,798,829934,829090,829119,0,0.3
2023-03-22 00:28:05,5.70,798,829935,829090,829119,0,0.3
2023-03-22 00:28:11,5.70,798,829938,829091,829119,0,0.3
2023-03-22 00:28:17,5.69,797,829936,829091,829119,0,0.3
2023-03-22 00:28:22,5.70,798,829932,829091,829119,0,0.3
2023-03-22 00:28:28,5.69,797,829933,829091,829119,0,0.3
2023-03-22 00:28:34,5.69,797,829933,829091,829119,0,0.3
2023-03-22 00:28:40,5.69,797,829932,829091,829119,0,0.3
2023-03-22 00:28:46,5.70,799,829934,829091,829119,0,0.3
2023-03-22 00:28:52,5.67,795,829934,829091,829119,0,0.3
2023-03-22 00:28:57,5.70,799,829931,829091,829119,0,0.3
2023-03-22 00:29:03,5.69,798,829932,829091,829119,0,0.3
2023-03-22 00:29:09,5.70,799,829932,829091,829119,0,0.3
2023-03-22 00:29:15,5.70,799,829929,829091,829119,0,0.3
2023-03-22 00:29:21,5.70,799,829927,829090,829119,0,0.3
2023-03-22 00:29:27,5.69,798,829928,829090,829119,0,0.3
2023-03-22 00:29:33,5.67,796,829929,829090,829119,0,0.3
2023-03-22 00:29:38,5.67,796,829931,829090,829119,0,0.3
2023-03-22 00:29:44,5.69,798,829930,829090,829119,0,0.3
2023-03-22 00:29:50,5.67,796,829929,829090,829119,0,0.3
2023-03-22 00:29:56,5.66,795,829928,829090,829119,0,0.3
2023-03-22 00:30:02,5.66,795,829928,829089,829119,0,0.3
2023-03-22 00:30:08,5.67,797,829929,829089,829119,0,0.3
2023-03-22 00:30:13,5.66,795,829927,829089,829119,0,0.3
2023-03-22 00:30:19,5.67,797,829926,829089,829119,0,0.3
2023-03-22 00:30:25,5.69,799,829926,829088,829119,0,0.3
2023-03-22 00:30:31,5.66,796,829925,829088,829119,0,0.3
2023-03-22 00:30:37,5.67,797,829924,829088,829118,0,0.3
2023-03-22 00:30:43,5.66,796,829926,829087,829118,0,0.3
2023-03-22 00:30:49,5.66,795,829925,829087,829118,0,0.3
2023-03-22 00:30:54,5.66,797,829926,829087,829118,0,0.3
2023-03-22 00:31:00,5.66,797,829928,829087,829118,0,0.3
2023-03-22 00:31:06,5.66,797,829927,829087,829118,0,0.3
2023-03-22 00:31:12,5.66,796,829927,829087,829118,0,0.3
2023-03-22 00:31:18,5.65,794,829928,829087,829118,0,0.3
2023-03-22 00:31:24,5.67,798,829927,829087,829118,0,0.3
2023-03-22 00:31:30,5.70,799,829928,829087,829118,0,0.3
2023-03-22 00:31:35,5.67,798,829928,829087,829118,0,0.3
2023-03-22 00:31:41,5.66,798,829925,829087,829118,0,0.3
2023-03-22 00:31:47,5.66,798,829926,829087,829118,0,0.3
2023-03-22 00:31:53,5.66,798,829925,829087,829118,0,0.3
2023-03-22 00:31:59,5.66,798,829925,829087,829118,0,0.3
2023-03-22 00:32:05,5.66,798,829927,829087,829118,0,0.3
2023-03-22 00:32:10,5.64,794,829927,829087,829118,0,0.3
2023-03-22 00:32:16,5.66,798,829926,829087,829118,0,0.3
2023-03-22 00:32:22,5.65,796,829925,829087,829118,0,0.3
2023-03-22 00:32:28,5.65,796,829926,829087,829118,0,0.3
2023-03-22 00:32:34,5.65,796,829929,829088,829118,0,0.3
2023-03-22 00:32:40,5.66,799,829928,829088,829118,0,0.3
2023-03-22 00:32:46,5.65,796,829924,829088,829118,0,0.3
2023-03-22 00:32:51,5.63,791,829925,829088,829118,0,0.3
2023-03-22 00:32:57,5.63,794,829927,829088,829118,0,0.3
2023-03-22 00:33:03,5.65,797,829927,829088,829118,0,0.3
2023-03-22 00:33:09,5.66,798,829926,829088,829118,0,0.3
2023-03-22 00:33:15,5.65,797,829924,829088,829118,0,0.3
2023-03-22 00:33:21,5.66,799,829924,829088,829118,0,0.3
2023-03-22 00:33:27,5.66,799,829924,829088,829118,0,0.3
2023-03-22 00:33:32,5.66,799,829924,829088,829118,0,0.3
2023-03-22 00:33:38,5.63,795,829923,829088,829118,0,0.3
2023-03-22 00:33:44,5.63,795,829921,829088,829118,0,0.3
2023-03-22 00:33:50,5.65,798,829921,829088,829118,0,0.3
2023-03-22 00:33:56,5.63,795,829922,829088,829118,0,0.3
2023-03-22 00:34:02,5.64,797,829922,829088,829118,0,0.3
2023-03-22 00:34:07,5.63,794,829921,829088,829118,0,0.3
2023-03-22 00:34:13,5.63,796,829921,829087,829118,0,0.3
2023-03-22 00:34:19,5.64,798,829919,829087,829118,0,0.3
2023-03-22 00:34:25,5.63,796,829917,829087,829118,0,0.3
2023-03-22 00:34:31,5.63,797,829918,829087,829118,0,0.3
2023-03-22 00:34:37,5.65,799,829919,829086,829118,0,0.3
2023-03-22 00:34:43,5.64,798,829918,829086,829118,0,0.3
2023-03-22 00:34:48,5.64,798,829916,829086,829118,0,0.3
2023-03-22 00:34:54,5.65,799,829914,829085,829118,0,0.3
2023-03-22 00:35:00,5.63,796,829916,829085,829118,0,0.3
2023-03-22 00:35:06,5.63,797,829918,829084,829118,0,0.3
2023-03-22 00:35:12,5.63,797,829917,829084,829118,0,0.3
2023-03-22 00:35:18,5.62,794,829918,829084,829118,0,0.3
2023-03-22 00:35:23,5.64,799,829918,829084,829118,0,0.3
2023-03-22 00:35:29,5.63,796,829915,829083,829118,0,0.3
2023-03-22 00:35:35,5.62,795,829916,829083,829118,0,0.3
2023-03-22 00:35:41,5.63,797,829916,829083,829118,0,0.3
2023-03-22 00:35:47,5.62,796,829916,829083,829118,0,0.3
2023-03-22 00:35:53,5.63,798,829915,829083,829118,0,0.3
2023-03-22 00:35:59,5.63,797,829913,829082,829118,0,0.3
2023-03-22 00:36:04,5.63,798,829915,829082,829118,0,0.3
2023-03-22 00:36:10,5.63,797,829915,829082,829118,0,0.3
2023-03-22 00:36:16,5.63,798,829912,829082,829118,0,0.3
2023-03-22 00:36:22,5.63,798,829912,829082,829118,0,0.3
2023-03-22 00:36:28,5.62,797,829913,829082,829118,0,0.3
2023-03-22 00:36:34,5.62,797,829914,829081,829118,0,0.3
2023-03-22 00:36:39,5.61,795,829916,829081,829118,0,0.3
2023-03-22 00:36:45,5.59,792,829918,829082,829118,0,0.3
2023-03-22 00:36:51,5.62,797,829915,829082,829118,0,0.3
2023-03-22 00:36:57,5.63,799,829913,829082,829118,0,0.3
2023-03-22 00:37:03,5.62,797,829909,829082,829118,0,0.3
2023-03-22 00:37:09,5.60,795,829905,829081,829118,0,0.3
2023-03-22 00:37:15,5.61,796,829903,829080,829118,0,0.3
2023-03-22 00:37:20,5.63,799,829907,829080,829118,0,0.3
2023-03-22 00:37:26,5.62,798,829909,829080,829118,0,0.3
2023-03-22 00:37:32,5.62,798,829907,829079,829117,0,0.3
2023-03-22 00:37:38,5.60,795,829906,829079,829079,0,0.3
2023-03-22 00:37:44,5.61,797,829908,829079,829079,0,0.3
2023-03-22 00:37:50,5.59,794,829911,829079,829079,0,0.3
2023-03-22 00:37:56,5.60,796,829911,829079,829079,0,0.3
2023-03-22 00:38:01,5.62,799,829911,829079,829079,0,0.3
2023-03-22 00:38:07,5.62,799,829911,829079,829079,0,0.3
2023-03-22 00:38:13,5.63,799,829910,829079,829079,0,0.3
2023-03-22 00:38:19,5.62,799,829907,829078,829079,0,0.3
2023-03-22 00:38:25,5.61,798,829907,829078,829079,0,0.3
2023-03-22 00:38:31,5.61,798,829910,829078,829079,0,0.3
2023-03-22 00:38:36,5.60,797,829909,829078,829079,0,0.3
2023-03-22 00:38:42,5.61,798,829908,829077,829079,0,0.3
2023-03-22 00:38:48,5.59,796,829911,829077,829079,0,0.3
2023-03-22 00:38:54,5.60,797,829910,829077,829079,0,0.3
2023-03-22 00:39:00,5.59,794,829908,829077,829079,0,0.3
2023-03-22 00:39:06,5.60,798,829909,829078,829079,0,0.3
2023-03-22 00:39:12,5.59,796,829909,829078,829079,0,0.3
2023-03-22 00:39:17,5.61,799,829908,829078,829079,0,0.3
2023-03-22 00:39:23,5.59,797,829909,829078,829079,0,0.3
2023-03-22 00:39:29,5.61,799,829910,829079,829079,0,0.3
2023-03-22 00:39:35,5.59,795,829907,829079,829079,0,0.3
2023-03-22 00:39:41,5.59,796,829909,829079,829079,0,0.3
2023-03-22 00:39:47,5.60,798,829910,829079,829079,0,0.3
2023-03-22 00:39:53,5.59,796,829911,829079,829079,0,0.3
