Datetime, Temp, K_int, tenzo, level, oporn_level, quotes, rain 
2023-03-24 00:29:43,5.88,799,821359,820499,820503,0,0.6
2023-03-24 00:29:49,5.85,799,821360,820499,820503,0,0.6
2023-03-24 00:29:55,5.86,799,821358,820499,820503,0,0.6
2023-03-24 00:30:01,5.85,799,821356,820499,820503,0,0.6
2023-03-24 00:30:07,5.85,799,821355,820499,820503,0,0.6
2023-03-24 00:30:12,5.86,799,821356,820499,820503,0,0.6
2023-03-24 00:30:18,5.84,798,821357,820499,820503,0,0.6
2023-03-24 00:30:24,5.85,799,821356,820499,820503,0,0.6
2023-03-24 00:30:30,5.88,799,821359,820499,820503,0,0.6
2023-03-24 00:30:36,5.85,799,821359,820499,820503,0,0.6
2023-03-24 00:30:42,5.88,799,821358,820499,820503,0,0.6
2023-03-24 00:30:47,5.86,799,821358,820499,820503,0,0.6
2023-03-24 00:30:53,5.86,799,821357,820499,820503,0,0.6
2023-03-24 00:30:59,5.84,797,821358,820499,820503,0,0.6
2023-03-24 00:31:05,5.85,799,821360,820499,820503,0,0.6
2023-03-24 00:31:11,5.86,799,821359,820499,820503,0,0.6
2023-03-24 00:31:17,5.84,797,821356,820499,820503,0,0.6
2023-03-24 00:31:23,5.85,799,821356,820499,820503,0,0.6
2023-03-24 00:31:28,5.84,798,821356,820499,820503,0,0.6
2023-03-24 00:31:34,5.85,799,821356,820499,820503,0,0.6
2023-03-24 00:31:40,5.85,799,821356,820499,820503,0,0.6
2023-03-24 00:31:46,5.86,799,821358,820499,820503,0,0.6
2023-03-24 00:31:52,5.85,799,821361,820499,820503,0,0.6
2023-03-24 00:31:58,5.84,798,821358,820499,820503,0,0.6
2023-03-24 00:32:03,5.84,799,821358,820500,820503,0,0.6
2023-03-24 00:32:09,5.85,799,821357,820500,820503,0,0.6
2023-03-24 00:32:15,5.84,799,821356,820500,820503,0,0.6
2023-03-24 00:32:21,5.84,799,821356,820500,820503,0,0.6
2023-03-24 00:32:27,5.84,799,821357,820500,820503,0,0.6
2023-03-24 00:32:33,5.83,797,821359,820500,820503,0,0.6
2023-03-24 00:32:39,5.84,799,821356,820500,820503,0,0.6
2023-03-24 00:32:44,5.83,797,821357,820500,820503,0,0.6
2023-03-24 00:32:50,5.86,799,821359,820500,820503,0,0.6
2023-03-24 00:32:56,5.84,799,821359,820500,820503,0,0.6
2023-03-24 00:33:02,5.83,797,821357,820500,820503,0,0.6
2023-03-24 00:33:08,5.84,799,821355,820500,820503,0,0.6
2023-03-24 00:33:14,5.84,799,821354,820500,820503,0,0.6
2023-03-24 00:33:20,5.83,798,821354,820500,820503,0,0.6
2023-03-24 00:33:25,5.84,799,821353,820500,820503,0,0.6
