OWENArchiver
Дата;Время;weight;с_weight;tenzo_h;tenzo_l;temp;temp_top
2023-01-31;00:07:40;6870;6870;125;27367;0;1550
2023-01-31;00:07:45;6870;6870;125;27366;0;1550
2023-01-31;00:07:50;6870;6870;125;27369;65535;1550
2023-01-31;00:07:55;6870;6870;125;27369;0;1550
2023-01-31;00:08:00;6870;6870;125;27377;0;1550
2023-01-31;00:08:05;6870;6870;125;27375;0;1550
2023-01-31;00:08:10;6870;6870;125;27372;0;1550
2023-01-31;00:08:15;6870;6870;125;27371;0;1550
2023-01-31;00:08:20;6870;6870;125;27364;0;1550
2023-01-31;00:08:25;6870;6870;125;27365;0;1550
2023-01-31;00:08:30;6870;6870;125;27365;0;1550
2023-01-31;00:08:35;6870;6869;125;27370;0;1550
2023-01-31;00:08:40;6870;6870;125;27368;0;1550
2023-01-31;00:08:45;6870;6870;125;27363;0;1550
2023-01-31;00:08:50;6870;6870;125;27362;0;1550
2023-01-31;00:08:55;6870;6870;125;27372;0;1550
2023-01-31;00:09:00;6870;6869;125;27375;0;1550
2023-01-31;00:09:05;6870;6869;125;27375;0;1550
2023-01-31;00:09:10;6870;6869;125;27367;0;1550
2023-01-31;00:09:15;6870;6869;125;27370;0;1550
2023-01-31;00:09:20;6870;6869;125;27372;0;1550
2023-01-31;00:09:25;6870;6869;125;27366;0;1550
2023-01-31;00:09:30;6870;6869;125;27369;0;1550
2023-01-31;00:09:35;6870;6869;125;27371;0;1550
2023-01-31;00:09:40;6870;6869;125;27371;0;1550
2023-01-31;00:09:45;6870;6869;125;27375;0;1550
2023-01-31;00:09:50;6870;6869;125;27373;0;1550
2023-01-31;00:09:55;6870;6869;125;27363;0;1550
2023-01-31;00:10:00;6870;6869;125;27364;0;1550
2023-01-31;00:10:05;6870;6869;125;27372;0;1550
2023-01-31;00:10:10;6870;6869;125;27371;0;1550
2023-01-31;00:10:15;6870;6869;125;27371;0;1550
2023-01-31;00:10:20;6870;6869;125;27362;0;1550
2023-01-31;00:10:25;6870;6869;125;27369;0;1550
2023-01-31;00:10:30;6870;6869;125;27374;0;1550
2023-01-31;00:10:35;6870;6869;125;27370;0;1550
2023-01-31;00:10:40;6870;6869;125;27368;0;1550
2023-01-31;00:10:45;6870;6869;125;27366;0;1550
2023-01-31;00:10:50;6870;6869;125;27366;0;1550
2023-01-31;00:10:55;6870;6869;125;27366;0;1550
2023-01-31;00:11:00;6870;6869;125;27364;0;1550
2023-01-31;00:11:05;6870;6869;125;27367;0;1550
2023-01-31;00:11:10;6870;6869;125;27362;0;1550
2023-01-31;00:11:15;6870;6869;125;27362;0;1550
2023-01-31;00:11:20;6870;6869;125;27373;0;1550
2023-01-31;00:11:25;6870;6869;125;27373;0;1550
2023-01-31;00:11:30;6870;6869;125;27373;0;1550
2023-01-31;00:11:35;6870;6869;125;27368;0;1550
2023-01-31;00:11:40;6870;6869;125;27366;0;1550
2023-01-31;00:11:45;6870;6869;125;27370;0;1550
2023-01-31;00:11:50;6870;6869;125;27367;0;1550
2023-01-31;00:11:55;6870;6869;125;27373;0;1550
2023-01-31;00:12:00;6870;6869;125;27373;0;1550
2023-01-31;00:12:05;6870;6869;125;27366;1;1550
2023-01-31;00:12:10;6870;6869;125;27360;0;1550
2023-01-31;00:12:15;6870;6869;125;27372;0;1550
2023-01-31;00:12:20;6870;6869;125;27373;0;1550
2023-01-31;00:12:25;6870;6869;125;27370;1;1550
2023-01-31;00:12:30;6870;6869;125;27374;1;1550
2023-01-31;00:12:35;6870;6869;125;27374;1;1550
2023-01-31;00:12:40;6870;6869;125;27373;0;1550
2023-01-31;00:12:45;6870;6869;125;27374;1;1550
2023-01-31;00:12:50;6870;6869;125;27369;1;1550
2023-01-31;00:12:55;6870;6869;125;27367;1;1550
2023-01-31;00:13:00;6870;6869;125;27372;1;1550
2023-01-31;00:13:05;6870;6869;125;27367;1;1550
2023-01-31;00:13:10;6870;6869;125;27367;0;1550
2023-01-31;00:13:15;6870;6869;125;27365;1;1550
2023-01-31;00:13:20;6870;6869;125;27368;1;1550
2023-01-31;00:13:25;6870;6869;125;27370;1;1550
2023-01-31;00:13:30;6870;6869;125;27369;1;1550
2023-01-31;00:13:35;6870;6869;125;27369;1;1550
2023-01-31;00:13:40;6870;6869;125;27371;0;1550
2023-01-31;00:13:45;6870;6869;125;27371;1;1550
2023-01-31;00:13:50;6870;6869;125;27363;1;1550
2023-01-31;00:13:55;6870;6869;125;27353;1;1550
2023-01-31;00:14:00;6870;6869;125;27356;1;1550
2023-01-31;00:14:05;6870;6869;125;27359;1;1550
2023-01-31;00:14:10;6870;6869;125;27363;1;1550
2023-01-31;00:14:15;6870;6869;125;27363;1;1550
2023-01-31;00:14:20;6870;6869;125;27364;1;1550
2023-01-31;00:14:25;6870;6869;125;27368;1;1550
2023-01-31;00:14:30;6870;6869;125;27377;1;1550
2023-01-31;00:14:35;6870;6869;125;27368;1;1550
2023-01-31;00:14:40;6870;6869;125;27363;1;1550
2023-01-31;00:14:45;6870;6869;125;27364;1;1550
2023-01-31;00:14:50;6870;6869;125;27364;1;1550
2023-01-31;00:14:55;6870;6869;125;27365;1;1550
2023-01-31;00:15:00;6870;6869;125;27364;1;1550
2023-01-31;00:15:05;6870;6869;125;27360;1;1550
2023-01-31;00:15:10;6870;6869;125;27365;1;1550
2023-01-31;00:15:15;6870;6869;125;27366;1;1550
2023-01-31;00:15:20;6870;6869;125;27360;1;1550
2023-01-31;00:15:25;6870;6869;125;27360;1;1550
2023-01-31;00:15:30;6870;6869;125;27361;1;1550
2023-01-31;00:15:35;6870;6869;125;27357;1;1550
2023-01-31;00:15:40;6870;6869;125;27356;1;1550
