OWENArchiver
Дата;Время;weight;с_weight;tenzo_h;tenzo_l;temp;temp_top
2023-02-03;18:26:37;3059;3724;118;53959;65490;1550
2023-02-03;18:26:42;3038;3641;118;51505;65489;1550
2023-02-03;18:26:47;3003;3540;118;47537;65489;1550
2023-02-03;18:26:52;2976;3448;118;44532;65487;1550
2023-02-03;18:26:57;2949;3390;118;41421;65487;1550
2023-02-03;18:27:02;2929;3331;118;39212;65487;1550
2023-02-03;18:27:07;2911;3291;118;37189;65486;1550
2023-02-03;18:27:12;2911;3291;118;37189;65484;1550
2023-02-03;18:27:17;2896;3252;118;35429;65484;1550
2023-02-03;18:27:22;2887;3212;118;34364;65483;1550
2023-02-03;18:27:27;2867;3161;118;32124;65483;1550
2023-02-03;18:27:32;2847;3112;118;29919;65482;1550
2023-02-03;18:27:37;2830;3075;118;27900;65481;1550
2023-02-03;18:27:42;2808;3054;118;25512;65479;1550
2023-02-03;18:27:47;2808;3054;118;25512;65479;1550
2023-02-03;18:27:52;2786;3019;118;22934;65479;1550
2023-02-03;18:27:57;2760;2993;118;20048;65478;1550
2023-02-03;18:28:02;2733;2966;118;16919;65476;1550
2023-02-03;18:28:07;2706;2947;118;13854;65475;1550
2023-02-03;18:28:12;2683;2929;118;11283;65474;1550
2023-02-03;18:28:17;2662;2914;118;8866;65474;1550
2023-02-03;18:28:22;2662;2914;118;8866;65472;1550
2023-02-03;18:28:27;2641;2905;118;6559;65473;1550
2023-02-03;18:28:32;2620;2885;118;4099;65471;1550
2023-02-03;18:28:37;2598;2866;118;1620;65469;1550
2023-02-03;18:28:42;2580;2849;117;65195;65469;1550
2023-02-03;18:28:47;2563;2827;117;63188;65470;1550
2023-02-03;18:28:52;2547;2805;117;61389;65469;1550
2023-02-03;18:28:57;2547;2805;117;61389;65469;1550
2023-02-03;18:29:02;2528;2780;117;59284;65467;1550
2023-02-03;18:29:07;2509;2753;117;57074;65468;1550
2023-02-03;18:29:12;2488;2726;117;54761;65467;1550
2023-02-03;18:29:17;2469;2704;117;52500;65465;1550
2023-02-03;18:29:22;2445;2683;117;49814;65465;1550
2023-02-03;18:29:27;2424;2662;117;47424;65462;1550
2023-02-03;18:29:32;2424;2662;117;47424;65462;1550
2023-02-03;18:29:37;2404;2642;117;45229;65460;1550
2023-02-03;18:29:42;2380;2620;117;42412;65460;1550
2023-02-03;18:29:47;2355;2602;117;39641;65461;1550
2023-02-03;18:29:52;2338;2585;117;37712;65459;1550
2023-02-03;18:29:57;2322;2569;117;35851;65460;1550
2023-02-03;18:30:02;2304;2551;117;33895;65459;1550
2023-02-03;18:30:07;2304;2551;117;33895;65457;1550
2023-02-03;18:30:12;2280;2532;117;31111;65457;1550
2023-02-03;18:30:17;2259;2511;117;28742;65456;1550
2023-02-03;18:30:22;2240;2493;117;26559;65455;1550
2023-02-03;18:30:27;2221;2469;117;24376;65453;1550
2023-02-03;18:30:32;2197;2448;117;21735;65453;1550
2023-02-03;18:30:37;2171;2428;117;18717;65452;1550
2023-02-03;18:30:42;2171;2428;117;18717;65451;1550
2023-02-03;18:30:47;2147;2405;117;15984;65451;1550
2023-02-03;18:30:52;2129;2380;117;13944;65451;1550
2023-02-03;18:30:57;2108;2363;117;11655;65450;1550
2023-02-03;18:31:02;2090;2347;117;9614;65449;1550
2023-02-03;18:31:07;2075;2330;117;7907;65448;1550
2023-02-03;18:31:12;2059;2306;117;6084;65447;1550
2023-02-03;18:31:17;2059;2306;117;6084;65447;1550
2023-02-03;18:31:22;2039;2285;117;3779;65446;1550
2023-02-03;18:31:27;2020;2266;117;1664;65446;1550
2023-02-03;18:31:32;2003;2248;116;65217;65445;1550
2023-02-03;18:31:37;1986;2224;116;63316;65443;1550
2023-02-03;18:31:42;1966;2198;116;61103;65443;1550
2023-02-03;18:31:47;1951;2175;116;59348;65441;1550
2023-02-03;18:31:52;1951;2175;116;59348;65441;1550
2023-02-03;18:31:57;1935;2157;116;57508;65440;1550
2023-02-03;18:32:02;1917;2136;116;55518;65440;1550
2023-02-03;18:32:07;1903;2118;116;53921;65439;1550
2023-02-03;18:32:12;1886;2103;116;51987;65439;1550
2023-02-03;18:32:17;1866;2088;116;49740;65437;1550
2023-02-03;18:32:22;1866;2088;116;49740;65435;1550
2023-02-03;18:32:27;1850;2068;116;47909;65435;1550
2023-02-03;18:32:32;1831;2050;116;45767;65435;1550
2023-02-03;18:32:37;1813;2033;116;43749;65433;1550
2023-02-03;18:32:42;1801;2016;116;42333;65433;1550
2023-02-03;18:32:47;1789;1996;116;41034;65432;1550
2023-02-03;18:32:52;1775;1981;116;39376;65432;1550
2023-02-03;18:32:57;1775;1981;116;39376;65431;1550
2023-02-03;18:33:02;1762;1966;116;37877;65429;1550
2023-02-03;18:33:07;1747;1948;116;36217;65429;1550
2023-02-03;18:33:12;1732;1934;116;34486;65428;1550
2023-02-03;18:33:17;1716;1918;116;32671;65428;1550
2023-02-03;18:33:22;1702;1898;116;31069;65427;1550
2023-02-03;18:33:27;1692;1883;116;29926;65425;1550
2023-02-03;18:33:32;1692;1883;116;29926;65424;1550
2023-02-03;18:33:37;1679;1864;116;28524;65424;1550
2023-02-03;18:33:42;1665;1846;116;26974;65422;1550
2023-02-03;18:33:47;1656;1834;116;25932;65422;1550
