OWENArchiver
Дата;Время;weight;с_weight;tenzo_h;tenzo_l;temp;temp_top
2023-02-04;00:06:02;10429;9150;18;11486;65509;1550
2023-02-04;00:06:07;10602;9243;18;31069;65509;1550
2023-02-04;00:06:12;10727;9330;18;45315;65509;1550
2023-02-04;00:06:17;10811;9454;18;54842;65509;1550
2023-02-04;00:06:22;10977;9555;19;8116;65509;1550
2023-02-04;00:06:27;11069;9583;19;18562;65509;1550
2023-02-04;00:06:32;11069;9583;19;18562;65509;1550
2023-02-04;00:06:37;11152;9682;19;27916;65510;1550
2023-02-04;00:06:42;11234;9922;19;37272;65510;1550
2023-02-04;00:06:47;11295;10114;19;44129;65510;1550
2023-02-04;00:06:52;11384;10240;19;54229;65510;1550
2023-02-04;00:06:57;11462;10319;19;63051;65511;1550
2023-02-04;00:07:02;11493;10436;20;1086;65511;1550
2023-02-04;00:07:07;11493;10436;20;1086;65511;1550
2023-02-04;00:07:12;11550;10609;20;7561;65511;1550
2023-02-04;00:07:17;11629;10734;20;16555;65512;1550
2023-02-04;00:07:22;11727;10818;20;27569;65512;1550
2023-02-04;00:07:27;11792;10984;20;35022;65512;1550
2023-02-04;00:07:32;11818;11076;20;37909;65512;1550
2023-02-04;00:07:37;11860;11159;20;42713;65512;1550
2023-02-04;00:07:42;11860;11159;20;42713;65513;1550
2023-02-04;00:07:47;11892;11240;20;46356;65513;1550
2023-02-04;00:07:52;11940;11301;20;51731;65512;1550
2023-02-04;00:07:57;12002;11390;20;58826;65513;1550
2023-02-04;00:08:02;12046;11468;20;63762;65513;1550
2023-02-04;00:08:07;12069;11499;21;906;65513;1550
2023-02-04;00:08:12;12088;11556;21;3002;65514;1550
2023-02-04;00:08:17;12088;11556;21;3002;65513;1550
2023-02-04;00:08:22;12093;11635;21;3603;65513;1550
2023-02-04;00:08:27;12161;11733;21;11330;65514;1550
2023-02-04;00:08:32;12212;11798;21;17070;65514;1550
2023-02-04;00:08:37;12239;11824;21;20099;65514;1550
2023-02-04;00:08:42;12274;11866;21;24089;65514;1550
2023-02-04;00:08:47;12240;11898;21;20230;65514;1550
2023-02-04;00:08:52;12240;11898;21;20230;65515;1550
2023-02-04;00:08:57;12216;11946;21;17560;65515;1550
2023-02-04;00:09:02;12202;12008;21;15974;65515;1550
2023-02-04;00:09:07;12213;12052;21;17224;65515;1550
2023-02-04;00:09:12;12301;12075;21;27151;65516;1550
2023-02-04;00:09:17;12326;12094;21;30026;65515;1550
2023-02-04;00:09:22;12361;12099;21;34025;65516;1550
2023-02-04;00:09:27;12361;12099;21;34025;65516;1550
2023-02-04;00:09:32;12035;12166;20;62538;65516;1550
2023-02-04;00:09:37;12140;12217;21;8912;65516;1550
2023-02-04;00:09:42;12224;12244;21;18443;65516;1550
2023-02-04;00:09:47;12287;12279;21;25581;65517;1550
2023-02-04;00:09:52;12266;12245;21;23171;65517;1550
2023-02-04;00:09:57;12266;12245;21;23171;65517;1550
2023-02-04;00:10:02;12271;12221;21;23742;65517;1550
2023-02-04;00:10:07;12331;12207;21;30548;65517;1550
2023-02-04;00:10:12;12356;12218;21;33384;65518;1550
2023-02-04;00:10:17;12366;12306;21;34566;65518;1550
2023-02-04;00:10:22;12378;12331;21;35897;65518;1550
2023-02-04;00:10:27;12392;12366;21;37503;65518;1550
2023-02-04;00:10:32;12392;12366;21;37503;65518;1550
2023-02-04;00:10:37;12434;12040;21;42282;65518;1550
2023-02-04;00:10:42;12445;12145;21;43514;65518;1550
2023-02-04;00:10:47;12478;12229;21;47239;65519;1550
2023-02-04;00:10:52;12461;12292;21;45284;65519;1550
2023-02-04;00:10:57;12456;12271;21;44742;65519;1550
2023-02-04;00:11:02;12458;12276;21;45019;65519;1550
2023-02-04;00:11:07;12458;12276;21;45019;65519;1550
2023-02-04;00:11:12;12481;12336;21;47589;65519;1550
2023-02-04;00:11:17;12439;12361;21;42810;65519;1550
2023-02-04;00:11:22;12411;12370;21;39621;65519;1550
2023-02-04;00:11:27;12361;12382;21;33948;65519;1550
2023-02-04;00:11:32;12296;12396;21;26633;65520;1550
2023-02-04;00:11:37;12249;12438;21;21336;65519;1550
2023-02-04;00:11:42;12249;12438;21;21336;65520;1550
2023-02-04;00:11:47;12171;12449;21;12436;65520;1550
2023-02-04;00:11:52;12134;12482;21;8201;65520;1550
2023-02-04;00:11:57;12125;12465;21;7222;65520;1550
2023-02-04;00:12:02;12114;12460;21;5953;65520;1550
2023-02-04;00:12:07;12097;12462;21;4033;65520;1550
2023-02-04;00:12:12;12068;12485;21;744;65520;1550
2023-02-04;00:12:17;12068;12485;21;744;65520;1550
2023-02-04;00:12:22;12044;12443;20;63572;65521;1550
2023-02-04;00:12:27;12018;12415;20;60627;65521;1550
2023-02-04;00:12:32;11991;12365;20;57539;65521;1550
2023-02-04;00:12:37;11940;12300;20;51770;65521;1550
2023-02-04;00:12:42;11920;12253;20;49458;65521;1550
2023-02-04;00:12:47;11913;12175;20;48703;65521;1550
2023-02-04;00:12:52;11913;12175;20;48703;65521;1550
2023-02-04;00:12:57;11919;12138;20;49418;65522;1550
2023-02-04;00:13:02;11884;12129;20;45402;65522;1550
2023-02-04;00:13:07;11846;12118;20;41172;65522;1550
2023-02-04;00:13:12;11844;12101;20;40897;65522;1550
2023-02-04;00:13:17;11836;12072;20;40032;65522;1550
2023-02-04;00:13:22;11814;12048;20;37502;65522;1550
2023-02-04;00:13:27;11814;12048;20;37502;65522;1550
2023-02-04;00:13:32;11722;12022;20;27086;65522;1550
2023-02-04;00:13:37;11667;11995;20;20776;65522;1550
2023-02-04;00:13:42;11688;11944;20;23243;65522;1550
2023-02-04;00:13:47;11688;11924;20;23213;65522;1550
2023-02-04;00:13:52;11626;11917;20;16196;65523;1550
2023-02-04;00:13:57;11540;11922;20;6367;65523;1550
2023-02-04;00:14:02;11540;11922;20;6367;65523;1550
2023-02-04;00:14:07;11479;11887;19;64983;65523;1550
2023-02-04;00:14:12;11404;11849;19;56496;65523;1550
2023-02-04;00:14:17;11346;11847;19;49899;65523;1550
2023-02-04;00:14:22;11296;11839;19;44317;65523;1550
2023-02-04;00:14:27;11231;11817;19;36858;65524;1550
2023-02-04;00:14:32;11189;11725;19;32123;65524;1550
2023-02-04;00:14:37;11189;11725;19;32123;65524;1550
2023-02-04;00:14:42;11146;11670;19;27244;65524;1550
2023-02-04;00:14:47;11092;11691;19;21186;65524;1550
2023-02-04;00:14:52;11050;11691;19;16359;65524;1550
2023-02-04;00:14:57;10989;11629;19;9453;65524;1550
2023-02-04;00:15:02;10947;11543;19;4721;65524;1550
2023-02-04;00:15:07;10890;11482;18;63832;65524;1550
2023-02-04;00:15:12;10890;11482;18;63832;65524;1550
2023-02-04;00:15:17;10860;11407;18;60328;65524;1550
2023-02-04;00:15:22;10853;11349;18;59593;65524;1550
2023-02-04;00:15:27;10963;11299;19;6505;65524;1550
2023-02-04;00:15:32;10898;11234;18;64715;65524;1550
2023-02-04;00:15:37;10695;11192;18;41621;65525;1550
2023-02-04;00:15:42;10629;11149;18;34175;65525;1550
2023-02-04;00:15:47;10629;11149;18;34175;65525;1550
2023-02-04;00:15:52;10553;11095;18;25603;65525;1550
2023-02-04;00:15:57;10500;11053;18;19567;65525;1550
2023-02-04;00:16:02;10437;10992;18;12395;65525;1550
2023-02-04;00:16:07;10383;10950;18;6277;65525;1550
2023-02-04;00:16:12;10354;10893;18;3046;65525;1550
2023-02-04;00:16:17;10317;10863;17;64366;65525;1550
2023-02-04;00:16:22;10317;10863;17;64366;65526;1550
2023-02-04;00:16:27;10272;10856;17;59285;65526;1550
2023-02-04;00:16:32;10227;10966;17;54104;65526;1550
2023-02-04;00:16:37;10163;10901;17;46850;65526;1550
2023-02-04;00:16:42;10086;10697;17;38139;65526;1550
2023-02-04;00:16:47;10049;10632;17;33936;65526;1550
2023-02-04;00:16:52;10049;10632;17;33936;65527;1550
2023-02-04;00:16:57;9988;10555;17;26975;65527;1550
2023-02-04;00:17:02;9921;10502;17;19459;65526;1550
2023-02-04;00:17:07;9856;10439;17;12014;65526;1550
2023-02-04;00:17:12;9787;10385;17;4188;65527;1550
2023-02-04;00:17:17;9713;10356;16;61375;65526;1550
2023-02-04;00:17:22;9651;10319;16;54376;65526;1550
2023-02-04;00:17:27;9651;10319;16;54376;65527;1550
2023-02-04;00:17:32;9595;10274;16;48050;65527;1550
2023-02-04;00:17:37;9549;10229;16;42786;65527;1550
2023-02-04;00:17:42;9515;10165;16;38940;65527;1550
2023-02-04;00:17:47;9497;10088;16;36869;65527;1550
2023-02-04;00:17:52;9481;10051;16;35024;65527;1550
2023-02-04;00:17:57;9449;9990;16;31400;65527;1550
2023-02-04;00:18:02;9449;9990;16;31400;65527;1550
2023-02-04;00:18:07;9414;9923;16;27477;65527;1550
2023-02-04;00:18:12;9378;9858;16;23443;65527;1550
2023-02-04;00:18:17;9323;9789;16;17155;65527;1550
2023-02-04;00:18:22;9288;9715;16;13190;65527;1550
2023-02-04;00:18:27;9237;9653;16;7398;65527;1550
2023-02-04;00:18:32;9291;9597;16;13491;65527;1550
2023-02-04;00:18:37;9291;9597;16;13491;65528;1550
2023-02-04;00:18:42;9203;9551;16;3577;65528;1550
2023-02-04;00:18:47;9207;9517;16;3953;65528;1550
2023-02-04;00:18:52;9249;9499;16;8773;65527;1550
2023-02-04;00:18:57;9367;9483;16;22181;65528;1550
2023-02-04;00:19:02;9321;9451;16;16874;65528;1550
2023-02-04;00:19:07;9065;9416;15;53462;65528;1550
2023-02-04;00:19:12;9065;9416;15;53462;65528;1550
2023-02-04;00:19:17;8981;9380;15;43962;65528;1550
2023-02-04;00:19:22;8876;9325;15;32032;65528;1550
2023-02-04;00:19:27;8825;9290;15;26162;65528;1550
2023-02-04;00:19:32;8786;9239;15;21805;65529;1550
2023-02-04;00:19:37;8737;9293;15;16234;65528;1550
2023-02-04;00:19:42;8735;9205;15;16026;65528;1550
2023-02-04;00:19:47;8735;9205;15;16026;65528;1550
2023-02-04;00:19:52;8648;9209;15;6145;65529;1550
2023-02-04;00:19:57;8579;9251;14;63861;65529;1550
2023-02-04;00:20:02;8563;9369;14;62084;65529;1550
2023-02-04;00:20:07;8559;9323;14;61554;65529;1550
2023-02-04;00:20:12;8572;9067;14;63097;65529;1550
2023-02-04;00:20:17;8538;8982;14;59243;65529;1550
2023-02-04;00:20:22;8538;8982;14;59243;65529;1550
2023-02-04;00:20:27;8429;8878;14;46828;65529;1550
2023-02-04;00:20:32;8400;8827;14;43552;65529;1550
2023-02-04;00:20:37;8408;8788;14;44503;65529;1550
2023-02-04;00:20:42;8360;8739;14;38981;65529;1550
2023-02-04;00:20:47;8329;8737;14;35554;65529;1550
2023-02-04;00:20:52;8302;8649;14;32462;65530;1550
2023-02-04;00:20:57;8302;8649;14;32462;65530;1550
2023-02-04;00:21:02;8236;8580;14;24936;65530;1550
2023-02-04;00:21:07;8120;8564;14;11831;65530;1550
2023-02-04;00:21:12;8006;8560;13;64423;65530;1550
2023-02-04;00:21:17;7976;8573;13;61044;65530;1550
2023-02-04;00:21:22;8036;8539;14;2296;65530;1550
2023-02-04;00:21:27;8023;8430;14;798;65530;1550
2023-02-04;00:21:32;8023;8430;14;798;65530;1550
2023-02-04;00:21:37;7931;8401;13;55915;65530;1550
2023-02-04;00:21:42;7853;8409;13;47043;65530;1550
2023-02-04;00:21:47;7842;8361;13;45834;65530;1550
2023-02-04;00:21:52;7828;8330;13;44229;65530;1550
2023-02-04;00:21:57;7764;8303;13;36942;65530;1550
2023-02-04;00:22:02;7683;8237;13;27764;65530;1550
2023-02-04;00:22:07;7683;8237;13;27764;65530;1550
2023-02-04;00:22:12;7592;8121;13;17448;65530;1550
2023-02-04;00:22:17;7492;8007;13;6130;65530;1550
2023-02-04;00:22:22;7428;7977;12;64445;65530;1550
2023-02-04;00:22:27;7335;8037;12;53904;65530;1550
2023-02-04;00:22:32;7191;8024;12;37506;65530;1550
2023-02-04;00:22:37;7047;7932;12;21225;65530;1550
2023-02-04;00:22:42;7047;7932;12;21225;65530;1550
2023-02-04;00:22:47;6940;7854;12;9057;65531;1550
2023-02-04;00:22:52;6887;7843;12;3078;65531;1550
2023-02-04;00:22:57;6842;7829;11;63432;65530;1550
2023-02-04;00:23:02;6773;7765;11;55715;65531;1550
2023-02-04;00:23:07;6709;7684;11;48433;65531;1550
2023-02-04;00:23:12;6709;7684;11;48433;65530;1550
2023-02-04;00:23:17;6626;7593;11;38997;65531;1550
2023-02-04;00:23:22;6577;7493;11;33409;65531;1550
2023-02-04;00:23:27;6505;7429;11;25266;65531;1550
2023-02-04;00:23:32;6412;7336;11;14706;65531;1550
2023-02-04;00:23:37;6353;7192;11;8065;65531;1550
2023-02-04;00:23:42;6295;7048;11;1458;65531;1550
2023-02-04;00:23:47;6216;6941;10;57989;65531;1550
2023-02-04;00:23:52;6216;6941;10;57989;65531;1550
2023-02-04;00:23:57;6106;6888;10;45513;65531;1550
2023-02-04;00:24:02;5965;6843;10;29554;65531;1550
2023-02-04;00:24:07;5871;6774;10;18962;65531;1550
2023-02-04;00:24:12;5826;6710;10;13799;65531;1550
2023-02-04;00:24:17;5745;6627;10;4570;65531;1550
2023-02-04;00:24:22;5745;6627;10;4570;65532;1550
2023-02-04;00:24:27;5673;6578;9;62022;65531;1550
2023-02-04;00:24:32;5618;6506;9;55707;65531;1550
2023-02-04;00:24:37;5572;6413;9;50487;65531;1550
2023-02-04;00:24:42;5487;6354;9;40855;65532;1550
2023-02-04;00:24:47;5417;6296;9;32993;65532;1550
2023-02-04;00:24:52;5413;6217;9;32470;65531;1550
2023-02-04;00:24:57;5413;6217;9;32470;65532;1550
2023-02-04;00:25:02;5312;6107;9;21043;65532;1550
2023-02-04;00:25:07;5193;5966;9;7521;65532;1550
2023-02-04;00:25:12;5173;5872;9;5320;65532;1550
2023-02-04;00:25:17;5125;5827;8;65345;65532;1550
2023-02-04;00:25:22;5020;5746;8;53445;65532;1550
2023-02-04;00:25:27;4933;5674;8;43634;65532;1550
2023-02-04;00:25:32;4933;5674;8;43634;65532;1550
2023-02-04;00:25:37;4810;5619;8;29721;65532;1550
2023-02-04;00:25:42;4730;5573;8;20543;65532;1550
2023-02-04;00:25:47;4647;5488;8;11189;65532;1550
2023-02-04;00:25:52;4562;5418;8;1599;65532;1550
2023-02-04;00:25:57;4539;5414;7;64420;65532;1550
2023-02-04;00:26:02;4454;5313;7;54833;65532;1550
2023-02-04;00:26:07;4454;5313;7;54833;65532;1550
2023-02-04;00:26:12;4370;5194;7;45306;65532;1550
2023-02-04;00:26:17;4327;5174;7;40411;65532;1550
2023-02-04;00:26:22;4250;5126;7;31684;65532;1550
2023-02-04;00:26:27;4189;5021;7;24792;65532;1550
2023-02-04;00:26:32;4130;4934;7;18098;65532;1550
2023-02-04;00:26:37;4050;4811;7;9017;65533;1550
2023-02-04;00:26:42;4050;4811;7;9017;65532;1550
2023-02-04;00:26:47;4042;4730;7;8129;65533;1550
2023-02-04;00:26:52;4005;4648;7;3911;65533;1550
2023-02-04;00:26:57;3864;4562;6;53459;65533;1550
2023-02-04;00:27:02;3779;4539;6;43814;65533;1550
2023-02-04;00:27:07;3695;4454;6;34347;65533;1550
2023-02-04;00:27:12;3619;4370;6;25650;65533;1550
2023-02-04;00:27:17;3619;4370;6;25650;65533;1550
2023-02-04;00:27:22;3470;4327;6;8778;65533;1550
2023-02-04;00:27:27;3322;4250;5;57487;65533;1550
2023-02-04;00:27:32;3137;4189;5;36568;65533;1550
2023-02-04;00:27:37;2978;4130;5;18507;65533;1550
2023-02-04;00:27:42;2713;4050;4;54027;65533;1550
2023-02-04;00:27:47;2448;4042;4;23935;65533;1550
2023-02-04;00:27:52;2448;4042;4;23935;65533;1550
2023-02-04;00:27:57;2131;4005;3;53516;65533;1550
2023-02-04;00:28:02;1882;3864;3;25289;65533;1550
2023-02-04;00:28:07;1599;3779;2;58714;65533;1550
2023-02-04;00:28:12;4684;3695;8;15419;65533;1550
2023-02-04;00:28:17;4402;3619;7;48890;65533;1550
2023-02-04;00:28:22;19312;3470;33;35799;65533;1550
2023-02-04;00:28:27;19312;3470;33;35799;65533;1550
2023-02-04;00:28:32;20919;3322;36;21390;65533;1550
2023-02-04;00:28:37;29593;3137;51;22023;65533;1550
2023-02-04;00:28:42;29348;2978;50;59719;65533;1550
2023-02-04;00:28:47;36926;2713;64;1609;65533;1550
2023-02-04;00:28:52;43707;2448;75;49708;65533;1550
2023-02-04;00:28:57;43707;2448;75;49708;65533;1550
2023-02-04;00:29:02;45010;2131;78;872;65533;1550
2023-02-04;00:29:07;61783;1882;107;2321;65534;1550
2023-02-04;00:29:12;61984;1599;107;25138;65534;1550
2023-02-04;00:29:17;7335;4684;126;14479;65533;1550
2023-02-04;00:29:22;7202;4402;125;65037;65534;1550
2023-02-04;00:29:27;6982;19312;125;40037;65533;1550
2023-02-04;00:29:32;6822;20919;125;21888;65534;1550
2023-02-04;00:29:37;6822;20919;125;21888;65534;1550
2023-02-04;00:29:42;6599;29593;124;62119;65534;1550
2023-02-04;00:29:47;6411;29348;124;40857;65534;1550
2023-02-04;00:29:52;6209;36927;124;17909;65534;1550
2023-02-04;00:29:57;6036;43708;123;63798;65533;1550
2023-02-04;00:30:02;5870;45011;123;44986;65534;1550
2023-02-04;00:30:07;5870;45011;123;44986;65534;1550
2023-02-04;00:30:12;5702;61784;123;25981;65534;1550
2023-02-04;00:30:17;5452;61985;122;63162;65534;1550
2023-02-04;00:30:22;5198;7335;122;34294;65534;1550
2023-02-04;00:30:27;4927;7202;122;3652;65534;1550
2023-02-04;00:30:32;4662;6982;121;39144;65534;1550
2023-02-04;00:30:37;4344;6822;121;2986;65534;1550
2023-02-04;00:30:42;4344;6822;121;2986;65534;1550
2023-02-04;00:30:47;3977;6599;120;26979;65534;1550
2023-02-04;00:30:52;3505;6411;119;38983;65534;1550
2023-02-04;00:30:57;3115;6209;118;60225;65534;1550
2023-02-04;00:31:02;2640;6036;118;6466;65534;1550
2023-02-04;00:31:07;2305;5870;117;33956;65534;1550
2023-02-04;00:31:12;1963;5702;116;60683;65534;1550
2023-02-04;00:31:17;1963;5702;116;60683;65534;1550
2023-02-04;00:31:22;1653;5452;116;25504;65534;1550
2023-02-04;00:31:27;1396;5198;115;61902;65534;1550
2023-02-04;00:31:32;1255;4927;115;45986;65534;1550
2023-02-04;00:31:37;1206;4662;115;40362;65534;1550
2023-02-04;00:31:42;1195;4344;115;39132;65534;1550
2023-02-04;00:31:47;1194;3977;115;39014;65534;1550
2023-02-04;00:31:52;1194;3977;115;39014;65534;1550
2023-02-04;00:31:57;1193;3505;115;38954;65534;1550
2023-02-04;00:32:02;1193;3115;115;38946;65534;1550
2023-02-04;00:32:07;1193;2640;115;38904;65534;1550
2023-02-04;00:32:12;1193;2305;115;38906;65534;1550
2023-02-04;00:32:17;1193;1963;115;38934;65534;1550
2023-02-04;00:32:22;1193;1653;115;38934;65534;1550
2023-02-04;00:32:27;1193;1653;115;38934;65534;1550
2023-02-04;00:32:32;1193;1396;115;38908;65534;1550
2023-02-04;00:32:37;1193;1255;115;38928;65534;1550
2023-02-04;00:32:42;1193;1206;115;38931;65534;1550
2023-02-04;00:32:47;1193;1195;115;38929;65534;1550
2023-02-04;00:32:52;1193;1194;115;38926;65534;1550
2023-02-04;00:32:57;1193;1193;115;38921;65534;1550
2023-02-04;00:33:02;1193;1193;115;38921;65534;1550
2023-02-04;00:33:07;1193;1193;115;38909;65534;1550
2023-02-04;00:33:12;1193;1193;115;38928;65534;1550
2023-02-04;00:33:17;1193;1193;115;38918;65535;1550
2023-02-04;00:33:22;1193;1193;115;38928;65535;1550
2023-02-04;00:33:27;1193;1193;115;38917;65534;1550
2023-02-04;00:33:32;1193;1193;115;38915;65535;1550
2023-02-04;00:33:37;1193;1193;115;38915;65535;1550
2023-02-04;00:33:42;1193;1193;115;38924;65534;1550
2023-02-04;00:33:47;1193;1193;115;38929;65535;1550
2023-02-04;00:33:52;1193;1193;115;38917;65535;1550
2023-02-04;00:33:57;1193;1193;115;38910;65535;1550
2023-02-04;00:34:02;1193;1193;115;38923;65535;1550
2023-02-04;00:34:07;1193;1193;115;38928;65535;1550
2023-02-04;00:34:12;1193;1193;115;38928;65535;1550
2023-02-04;00:34:17;1193;1193;115;38933;65535;1550
2023-02-04;00:34:22;1193;1193;115;38936;65534;1550
2023-02-04;00:34:27;1193;1193;115;38947;65535;1550
2023-02-04;00:34:32;1193;1193;115;38946;65535;1550
2023-02-04;00:34:37;1193;1193;115;38925;65535;1550
2023-02-04;00:34:42;1193;1193;115;38929;65535;1550
2023-02-04;00:34:47;1193;1193;115;38929;65535;1550
2023-02-04;00:34:52;1193;1193;115;38933;65535;1550
2023-02-04;00:34:57;1193;1193;115;38921;65535;1550
2023-02-04;00:35:02;1193;1193;115;38920;65535;1550
2023-02-04;00:35:07;1193;1193;115;38923;65535;1550
2023-02-04;00:35:12;1193;1193;115;38928;65535;1550
2023-02-04;00:35:17;1193;1193;115;38920;65535;1550
2023-02-04;00:35:22;1193;1193;115;38920;65535;1550
2023-02-04;00:35:27;1193;1193;115;38910;65535;1550
2023-02-04;00:35:32;1193;1193;115;38920;65535;1550
2023-02-04;00:35:37;1193;1193;115;38921;65535;1550
2023-02-04;00:35:42;1193;1193;115;38928;65535;1550
2023-02-04;00:35:47;1193;1193;115;38924;65535;1550
2023-02-04;00:35:52;1193;1193;115;38921;65535;1550
2023-02-04;00:35:57;1193;1193;115;38921;65535;1550
2023-02-04;00:36:02;1193;1193;115;38923;65535;1550
2023-02-04;00:36:07;1193;1193;115;38907;65535;1550
2023-02-04;00:36:12;1193;1193;115;38907;65535;1550
2023-02-04;00:36:17;1193;1193;115;38900;65535;1550
2023-02-04;00:36:22;1193;1193;115;38889;65535;1550
2023-02-04;00:36:27;1193;1193;115;38889;65535;1550
2023-02-04;00:36:32;1193;1193;115;38891;65535;1550
2023-02-04;00:36:37;1193;1193;115;38887;65535;1550
2023-02-04;00:36:42;1193;1193;115;38904;65535;1550
2023-02-04;00:36:47;1193;1193;115;38907;65535;1550
2023-02-04;00:36:52;1193;1193;115;38896;65535;1550
2023-02-04;00:36:57;1193;1193;115;38910;65535;1550
2023-02-04;00:37:02;1193;1193;115;38910;65535;1550
2023-02-04;00:37:07;1193;1193;115;38920;65535;1550
2023-02-04;00:37:12;1193;1193;115;38916;65535;1550
2023-02-04;00:37:17;1193;1193;115;38890;65535;1550
2023-02-04;00:37:22;1193;1193;115;38900;65535;1550
2023-02-04;00:37:27;1193;1193;115;38915;65535;1550
2023-02-04;00:37:32;1193;1193;115;38895;65535;1550
2023-02-04;00:37:37;1193;1193;115;38895;65535;1550
2023-02-04;00:37:42;1193;1193;115;38900;65535;1550
2023-02-04;00:37:47;1193;1193;115;38902;65535;1550
2023-02-04;00:37:52;1193;1193;115;38904;65535;1550
2023-02-04;00:37:57;1193;1193;115;38914;65535;1550
2023-02-04;00:38:02;1193;1193;115;38917;65535;1550
2023-02-04;00:38:07;1193;1193;115;38904;65535;1550
2023-02-04;00:38:12;1193;1193;115;38904;65535;1550
2023-02-04;00:38:17;1193;1193;115;38903;65535;1550
2023-02-04;00:38:22;1193;1193;115;38918;65535;1550
2023-02-04;00:38:27;1193;1193;115;38908;65535;1550
2023-02-04;00:38:32;1193;1193;115;38907;65535;1550
