OWENArchiver
Дата;Время;weight;с_weight;tenzo_h;tenzo_l;temp;temp_top
2023-02-05;00:00:00;1175;1096;115;36879;258;1550
2023-02-05;00:00:05;1175;1096;115;36879;258;1550
2023-02-05;00:00:10;1175;1096;115;36881;258;1550
2023-02-05;00:00:15;1175;1096;115;36880;258;1550
2023-02-05;00:00:20;1175;1096;115;36880;258;1550
2023-02-05;00:00:25;1175;1096;115;36880;258;1550
2023-02-05;00:00:30;1175;1096;115;36878;258;1550
2023-02-05;00:00:35;1175;1096;115;36877;258;1550
2023-02-05;00:00:40;1175;1096;115;36879;258;1550
2023-02-05;00:00:45;1175;1096;115;36878;258;1550
2023-02-05;00:00:50;1175;1096;115;36879;258;1550
2023-02-05;00:00:55;1175;1096;115;36883;258;1550
2023-02-05;00:01:00;1175;1096;115;36883;258;1550
2023-02-05;00:01:05;1175;1096;115;36882;258;1550
2023-02-05;00:01:10;1175;1096;115;36880;258;1550
2023-02-05;00:01:15;1175;1096;115;36881;258;1550
2023-02-05;00:01:20;1175;1096;115;36881;258;1550
2023-02-05;00:01:25;1175;1096;115;36880;258;1550
2023-02-05;00:01:30;1175;1096;115;36882;258;1550
2023-02-05;00:01:35;1175;1096;115;36882;258;1550
2023-02-05;00:01:40;1175;1096;115;36884;258;1550
2023-02-05;00:01:45;1175;1096;115;36883;258;1550
2023-02-05;00:01:50;1175;1096;115;36882;258;1550
2023-02-05;00:01:55;1175;1096;115;36880;258;1550
2023-02-05;00:02:00;1175;1096;115;36881;258;1550
2023-02-05;00:02:05;1175;1096;115;36878;258;1550
2023-02-05;00:02:10;1175;1096;115;36878;258;1550
2023-02-05;00:02:15;1175;1096;115;36877;258;1550
2023-02-05;00:02:20;1175;1096;115;36879;258;1550
2023-02-05;00:02:25;1175;1096;115;36883;258;1550
2023-02-05;00:02:30;1175;1096;115;36885;258;1550
2023-02-05;00:02:35;1175;1096;115;36881;258;1550
2023-02-05;00:02:40;1175;1096;115;36881;258;1550
2023-02-05;00:02:45;1175;1096;115;36881;258;1550
2023-02-05;00:02:50;1175;1096;115;36883;258;1550
2023-02-05;00:02:55;1175;1096;115;36885;258;1550
2023-02-05;00:03:00;1175;1096;115;36884;258;1550
2023-02-05;00:03:05;1175;1096;115;36883;258;1550
2023-02-05;00:03:10;1175;1096;115;36883;258;1550
2023-02-05;00:03:15;1175;1096;115;36883;258;1550
2023-02-05;00:03:20;1175;1096;115;36883;258;1550
2023-02-05;00:03:25;1175;1096;115;36881;258;1550
2023-02-05;00:03:30;1175;1096;115;36882;258;1550
2023-02-05;00:03:35;1175;1096;115;36885;258;1550
2023-02-05;00:03:40;1175;1096;115;36882;258;1550
2023-02-05;00:03:45;1175;1096;115;36881;258;1550
2023-02-05;00:03:50;1175;1096;115;36881;258;1550
2023-02-05;00:03:55;1175;1096;115;36884;258;1550
2023-02-05;00:04:00;1175;1096;115;36883;258;1550
2023-02-05;00:04:05;1175;1096;115;36883;258;1550
2023-02-05;00:04:10;1175;1096;115;36882;258;1550
2023-02-05;00:04:15;1175;1096;115;36884;258;1550
2023-02-05;00:04:20;1175;1096;115;36885;258;1550
2023-02-05;00:04:25;1175;1096;115;36885;258;1550
2023-02-05;00:04:30;1175;1096;115;36883;258;1550
2023-02-05;00:04:35;1175;1096;115;36885;258;1550
2023-02-05;00:04:40;1175;1096;115;36884;258;1550
2023-02-05;00:04:45;1175;1096;115;36886;258;1550
2023-02-05;00:04:50;1175;1096;115;36886;258;1550
2023-02-05;00:04:55;1175;1096;115;36884;258;1550
2023-02-05;00:05:00;1175;1096;115;36884;258;1550
2023-02-05;00:05:05;1175;1096;115;36885;258;1550
2023-02-05;00:05:10;1175;1096;115;36884;258;1550
2023-02-05;00:05:15;1175;1096;115;36884;258;1550
2023-02-05;00:05:20;1175;1096;115;36883;258;1550
2023-02-05;00:05:25;1175;1096;115;36885;258;1550
2023-02-05;00:05:30;1175;1096;115;36888;258;1550
2023-02-05;00:05:35;1175;1096;115;36888;258;1550
2023-02-05;00:05:40;1175;1096;115;36888;258;1550
2023-02-05;00:05:45;1175;1096;115;36887;258;1550
2023-02-05;00:05:50;1175;1096;115;36885;258;1550
2023-02-05;00:05:55;1175;1096;115;36884;258;1550
2023-02-05;00:06:00;1175;1096;115;36885;258;1550
2023-02-05;00:06:05;1175;1096;115;36884;258;1550
2023-02-05;00:06:10;1175;1096;115;36884;258;1550
2023-02-05;00:06:15;1175;1096;115;36884;258;1550
2023-02-05;00:06:20;1175;1096;115;36888;258;1550
2023-02-05;00:06:25;1175;1096;115;36888;258;1550
2023-02-05;00:06:30;1175;1096;115;36886;258;1550
2023-02-05;00:06:35;1175;1096;115;36886;258;1550
2023-02-05;00:06:40;1175;1096;115;36889;258;1550
2023-02-05;00:06:45;1175;1096;115;36889;258;1550
2023-02-05;00:06:50;1175;1096;115;36889;257;1550
2023-02-05;00:06:55;1175;1096;115;36888;258;1550
2023-02-05;00:07:00;1175;1096;115;36888;258;1550
2023-02-05;00:07:05;1175;1096;115;36887;258;1550
2023-02-05;00:07:10;1175;1096;115;36888;258;1550
2023-02-05;00:07:15;1175;1096;115;36890;258;1550
2023-02-05;00:07:20;1175;1096;115;36890;258;1550
2023-02-05;00:07:25;1175;1096;115;36890;257;1550
2023-02-05;00:07:30;1175;1096;115;36887;258;1550
2023-02-05;00:07:35;1175;1096;115;36889;258;1550
2023-02-05;00:07:40;1175;1096;115;36889;257;1550
2023-02-05;00:07:45;1175;1096;115;36887;258;1550
2023-02-05;00:07:50;1175;1096;115;36888;258;1550
2023-02-05;00:07:55;1175;1096;115;36888;257;1550
2023-02-05;00:08:00;1175;1096;115;36888;258;1550
2023-02-05;00:08:05;1175;1096;115;36885;258;1550
2023-02-05;00:08:10;1175;1096;115;36887;258;1550
2023-02-05;00:08:15;1175;1096;115;36889;258;1550
2023-02-05;00:08:20;1175;1096;115;36889;258;1550
2023-02-05;00:08:25;1175;1096;115;36885;257;1550
2023-02-05;00:08:30;1175;1096;115;36885;257;1550
2023-02-05;00:08:35;1175;1096;115;36883;257;1550
2023-02-05;00:08:40;1175;1096;115;36887;258;1550
2023-02-05;00:08:45;1175;1096;115;36885;257;1550
2023-02-05;00:08:50;1175;1096;115;36888;257;1550
