OWENArchiver
Дата;Время;weight;с_weight;tenzo_h;tenzo_l;temp;temp_top
2023-02-02;17:11:58;0;0;0;0;0;0
2023-02-02;17:12:03;0;0;0;0;298;1550
2023-02-02;17:12:08;65461;65446;0;0;298;1550
2023-02-02;17:12:13;3066;65446;118;54679;298;1550
2023-02-02;17:12:18;3066;65446;118;54670;298;1550
2023-02-02;17:12:23;3065;65446;118;54661;298;1550
2023-02-02;17:12:28;3066;65446;118;54681;298;1550
2023-02-02;17:12:33;3066;65445;118;54664;299;1550
2023-02-02;17:12:38;3066;65445;118;54664;299;1550
2023-02-02;17:12:43;3066;65445;118;54673;299;1550
2023-02-02;17:12:48;3066;65445;118;54703;300;1550
2023-02-02;17:12:53;3066;65445;118;54700;300;1550
2023-02-02;17:12:58;3066;65445;118;54695;300;1550
2023-02-02;17:13:03;3066;65445;118;54706;300;1550
2023-02-02;17:13:08;3066;65370;118;54696;300;1550
2023-02-02;17:13:13;3066;65370;118;54696;300;1550
2023-02-02;17:13:18;3066;2974;118;54701;300;1550
2023-02-02;17:13:23;3066;2974;118;54701;300;1550
2023-02-02;17:13:28;3066;2973;118;54695;300;1550
2023-02-02;17:13:33;3066;2974;118;54687;299;1550
2023-02-02;17:13:38;3066;2974;118;54699;299;1550
2023-02-02;17:13:43;3066;2974;118;54706;299;1550
2023-02-02;17:13:48;3066;2974;118;54706;299;1550
2023-02-02;17:13:53;3066;2974;118;54704;299;1550
2023-02-02;17:13:58;3066;2974;118;54706;299;1550
2023-02-02;17:14:03;3066;2974;118;54765;299;1550
2023-02-02;17:14:08;3066;2975;118;54760;299;1550
2023-02-02;17:14:13;3066;2975;118;54715;299;1550
2023-02-02;17:14:18;3066;2975;118;54713;299;1550
2023-02-02;17:14:23;3066;2975;118;54713;299;1550
2023-02-02;17:14:28;3066;2975;118;54716;298;1550
2023-02-02;17:14:33;3066;2975;118;54711;298;1550
2023-02-02;17:14:38;3066;2975;118;54715;298;1550
2023-02-02;17:14:43;3066;2975;118;54714;297;1550
2023-02-02;17:14:48;3066;2975;118;54703;297;1550
2023-02-02;17:14:53;3066;2975;118;54706;297;1550
2023-02-02;17:14:58;3066;2975;118;54706;296;1550
2023-02-02;17:15:03;3066;2975;118;54710;296;1550
2023-02-02;17:15:08;3066;2975;118;54709;296;1550
2023-02-02;17:15:13;3066;2976;118;54712;295;1550
2023-02-02;17:15:18;3066;2976;118;54718;295;1550
2023-02-02;17:15:23;3066;2976;118;54716;295;1550
2023-02-02;17:15:28;3066;2976;118;54725;294;1550
2023-02-02;17:15:33;3066;2976;118;54725;293;1550
2023-02-02;17:15:38;3066;2976;118;54739;293;1550
2023-02-02;17:15:43;3066;2976;118;54737;293;1550
2023-02-02;17:15:48;3066;2976;118;54734;292;1550
2023-02-02;17:15:53;3066;2977;118;54746;292;1550
2023-02-02;17:15:58;3066;2977;118;54735;291;1550
2023-02-02;17:16:03;3066;2977;118;54734;291;1550
2023-02-02;17:16:08;3066;2977;118;54734;290;1550
2023-02-02;17:16:13;3066;2977;118;54736;290;1550
2023-02-02;17:16:18;3066;2977;118;54740;290;1550
2023-02-02;17:16:23;3066;2977;118;54739;289;1550
2023-02-02;17:16:28;3066;2977;118;54748;289;1550
2023-02-02;17:16:33;3066;2978;118;54746;289;1550
2023-02-02;17:16:38;3066;2978;118;54746;288;1550
2023-02-02;17:16:43;3066;2978;118;54745;288;1550
2023-02-02;17:16:48;3066;2978;118;54742;288;1550
2023-02-02;17:16:53;3066;2978;118;54745;287;1550
2023-02-02;17:16:58;3066;2978;118;54744;286;1550
2023-02-02;17:17:03;3066;2978;118;54747;286;1550
2023-02-02;17:17:08;3066;2979;118;54753;286;1550
2023-02-02;17:17:13;3066;2979;118;54753;285;1550
2023-02-02;17:17:18;3066;2979;118;54770;285;1550
2023-02-02;17:17:23;3066;2979;118;54767;285;1550
2023-02-02;17:17:28;3066;2979;118;54768;284;1550
2023-02-02;17:17:33;3066;2979;118;54769;283;1550
2023-02-02;17:17:38;3066;2979;118;54770;283;1550
2023-02-02;17:17:43;3066;2980;118;54768;282;1550
2023-02-02;17:17:48;3066;2980;118;54768;283;1550
2023-02-02;17:17:53;3067;2980;118;54784;282;1550
2023-02-02;17:17:58;3067;2980;118;54779;281;1550
2023-02-02;17:18:03;3067;2980;118;54796;280;1550
2023-02-02;17:18:08;3067;2980;118;54814;280;1550
2023-02-02;17:18:13;3067;2980;118;54809;280;1550
2023-02-02;17:18:18;3067;2981;118;54799;279;1550
2023-02-02;17:18:23;3067;2981;118;54799;279;1550
2023-02-02;17:18:28;3067;2981;118;54805;277;1550
2023-02-02;17:18:33;3067;2981;118;54810;277;1550
2023-02-02;17:18:38;3067;2981;118;54822;277;1550
2023-02-02;17:18:43;3067;2981;118;54814;276;1550
2023-02-02;17:18:48;3067;2982;118;54820;276;1550
2023-02-02;17:18:53;3067;2983;118;54834;275;1550
2023-02-02;17:18:58;3067;2983;118;54834;275;1550
2023-02-02;17:19:03;3067;2983;118;54838;275;1550
2023-02-02;17:19:08;3067;2983;118;54841;274;1550
2023-02-02;17:19:13;3067;2983;118;54853;273;1550
2023-02-02;17:19:18;3067;2984;118;54849;273;1550
2023-02-02;17:19:23;3067;2984;118;54859;272;1550
2023-02-02;17:19:28;3067;2984;118;54854;273;1550
2023-02-02;17:19:33;3067;2984;118;54854;272;1550
2023-02-02;17:19:38;3067;2984;118;54849;272;1550
2023-02-02;17:19:43;3067;2984;118;54858;271;1550
2023-02-02;17:19:48;3067;2984;118;54876;270;1550
2023-02-02;17:19:53;3067;2984;118;54877;271;1550
2023-02-02;17:19:58;3067;2984;118;54882;271;1550
2023-02-02;17:20:03;3068;2984;118;54893;270;1550
2023-02-02;17:20:08;3068;2984;118;54893;270;1550
2023-02-02;17:20:13;3068;2985;118;54898;270;1550
2023-02-02;17:20:18;3068;2985;118;54893;269;1550
2023-02-02;17:20:23;3068;2985;118;54897;269;1550
2023-02-02;17:20:28;3068;2985;118;54900;268;1550
2023-02-02;17:20:33;3068;2985;118;54905;268;1550
2023-02-02;17:20:38;3068;2985;118;54893;268;1550
2023-02-02;17:20:43;3068;2985;118;54893;268;1550
2023-02-02;17:20:48;3068;2985;118;54904;267;1550
2023-02-02;17:20:53;3068;2985;118;54915;267;1550
2023-02-02;17:20:58;3068;2986;118;54912;266;1550
2023-02-02;17:21:03;3068;2986;118;54916;265;1550
2023-02-02;17:21:08;3068;2987;118;54919;265;1550
2023-02-02;17:21:13;3068;2987;118;54929;264;1550
2023-02-02;17:21:18;3068;2987;118;54929;263;1550
